ElapsedSec,Phase,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,LAT,LNG,GpsSpeedMps,GPSFixQual,GPSSats,GPSHdop,ALT,Pres,Distance,Azimuth,TargetLat,TargetLng,Angle,Direction,Fall,ConeDir,ConeProb,ConeMethod,ObstacleDist,AngleValid,BNOStaleSec,BNOAccValid,BNOAccStaleSec,BMPValid,BMPStaleSec,MotorCmdType,MotorCmdUpdatedElapsedSec,Motor1CmdSpeed,Motor1CmdForward,Motor2CmdSpeed,Motor2CmdForward,Phase7ArrivalReason,MissionEndReason,MissionTotalTimeout,MissionElapsedSec
3.94,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374767,130.960088,0.00,2,18,0.70,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,3.92,0.00,1,0.00,1,RUNNING,RUNNING,0,3.94
4.01,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374767,130.960088,0.00,2,18,0.70,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,3.92,0.00,1,0.00,1,RUNNING,RUNNING,0,4.01
4.07,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374767,130.960088,0.00,2,18,0.70,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,4.02,0.00,1,0.00,1,RUNNING,RUNNING,0,4.07
4.16,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374767,130.960088,0.00,2,18,0.70,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,4.12,0.00,1,0.00,1,RUNNING,RUNNING,0,4.16
4.22,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374767,130.960088,0.00,2,18,0.70,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,4.22,0.00,1,0.00,1,RUNNING,RUNNING,0,4.22
4.29,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374767,130.960088,0.00,2,18,0.70,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,4.22,0.00,1,0.00,1,RUNNING,RUNNING,0,4.29
4.36,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374767,130.960088,0.00,2,18,0.70,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,4.32,0.00,1,0.00,1,RUNNING,RUNNING,0,4.36
4.43,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374767,130.960088,0.00,2,18,0.70,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,4.42,0.00,1,0.00,1,RUNNING,RUNNING,0,4.43
4.50,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374767,130.960088,0.00,2,18,0.70,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,4.42,0.00,1,0.00,1,RUNNING,RUNNING,0,4.50
4.56,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374767,130.960088,0.00,2,18,0.70,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,4.52,0.00,1,0.00,1,RUNNING,RUNNING,0,4.56
4.63,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374767,130.960088,0.00,2,18,0.70,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,4.62,0.00,1,0.00,1,RUNNING,RUNNING,0,4.63
4.69,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374767,130.960088,0.00,2,18,0.70,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,4.62,0.00,1,0.00,1,RUNNING,RUNNING,0,4.69
4.76,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374767,130.960088,0.00,2,18,0.70,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,4.72,0.00,1,0.00,1,RUNNING,RUNNING,0,4.76
4.83,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374767,130.960088,0.00,2,18,0.70,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,4.82,0.00,1,0.00,1,RUNNING,RUNNING,0,4.83
4.90,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374767,130.960088,0.00,2,18,0.70,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,4.82,0.00,1,0.00,1,RUNNING,RUNNING,0,4.90
4.97,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374767,130.960088,0.00,2,18,0.70,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,4.92,0.00,1,0.00,1,RUNNING,RUNNING,0,4.97
5.03,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374767,130.960088,0.00,2,18,0.70,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,5.03,0.00,1,0.00,1,RUNNING,RUNNING,0,5.03
5.10,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374767,130.960088,0.00,2,18,0.70,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,5.03,0.00,1,0.00,1,RUNNING,RUNNING,0,5.10
5.16,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374767,130.960088,0.00,2,18,0.70,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,5.13,0.00,1,0.00,1,RUNNING,RUNNING,0,5.16
5.23,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374767,130.960088,0.00,2,18,0.70,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,5.23,0.00,1,0.00,1,RUNNING,RUNNING,0,5.23
5.30,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374767,130.960088,0.00,2,18,0.70,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,5.23,0.00,1,0.00,1,RUNNING,RUNNING,0,5.30
5.36,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374767,130.960088,0.00,2,18,0.70,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,5.33,0.00,1,0.00,1,RUNNING,RUNNING,0,5.36
5.43,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374767,130.960088,0.00,2,18,0.67,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,5.43,0.00,1,0.00,1,RUNNING,RUNNING,0,5.43
5.50,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374767,130.960088,0.00,2,18,0.67,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,5.43,0.00,1,0.00,1,RUNNING,RUNNING,0,5.50
5.56,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374767,130.960088,0.00,2,18,0.67,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,5.53,0.00,1,0.00,1,RUNNING,RUNNING,0,5.56
5.63,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374767,130.960088,0.00,2,18,0.67,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,5.53,0.00,1,0.00,1,RUNNING,RUNNING,0,5.63
5.69,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374767,130.960088,0.00,2,18,0.67,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,5.63,0.00,1,0.00,1,RUNNING,RUNNING,0,5.69
5.76,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374767,130.960088,0.00,2,18,0.67,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,5.73,0.00,1,0.00,1,RUNNING,RUNNING,0,5.76
5.82,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374767,130.960088,0.00,2,18,0.67,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,5.73,0.00,1,0.00,1,RUNNING,RUNNING,0,5.82
5.89,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374767,130.960088,0.00,2,18,0.67,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,5.83,0.00,1,0.00,1,RUNNING,RUNNING,0,5.89
5.96,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374767,130.960088,0.00,2,18,0.67,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,5.93,0.00,1,0.00,1,RUNNING,RUNNING,0,5.96
6.02,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374767,130.960088,0.00,2,18,0.67,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,5.93,0.00,1,0.00,1,RUNNING,RUNNING,0,6.02
6.09,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374767,130.960088,0.00,2,18,0.67,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,6.03,0.00,1,0.00,1,RUNNING,RUNNING,0,6.09
6.15,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374767,130.960088,0.00,2,18,0.67,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,6.13,0.00,1,0.00,1,RUNNING,RUNNING,0,6.15
6.22,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374767,130.960088,0.00,2,18,0.67,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,6.13,0.00,1,0.00,1,RUNNING,RUNNING,0,6.22
6.29,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374767,130.960088,0.00,2,18,0.67,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,6.23,0.00,1,0.00,1,RUNNING,RUNNING,0,6.29
6.36,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374767,130.960088,0.00,2,18,0.67,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,6.33,0.00,1,0.00,1,RUNNING,RUNNING,0,6.36
6.42,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374767,130.960088,0.00,2,18,0.70,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,6.33,0.00,1,0.00,1,RUNNING,RUNNING,0,6.42
6.49,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374767,130.960088,0.00,2,18,0.70,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,6.43,0.00,1,0.00,1,RUNNING,RUNNING,0,6.49
6.56,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374767,130.960088,0.00,2,18,0.70,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,6.53,0.00,1,0.00,1,RUNNING,RUNNING,0,6.56
6.62,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374767,130.960088,0.00,2,18,0.70,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,6.53,0.00,1,0.00,1,RUNNING,RUNNING,0,6.62
6.69,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374767,130.960088,0.00,2,18,0.70,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,6.64,0.00,1,0.00,1,RUNNING,RUNNING,0,6.69
6.75,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374767,130.960088,0.00,2,18,0.70,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,6.74,0.00,1,0.00,1,RUNNING,RUNNING,0,6.75
6.82,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374767,130.960088,0.00,2,18,0.70,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,6.74,0.00,1,0.00,1,RUNNING,RUNNING,0,6.82
6.89,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374767,130.960088,0.00,2,18,0.70,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,6.84,0.00,1,0.00,1,RUNNING,RUNNING,0,6.89
6.95,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374767,130.960088,0.00,2,18,0.70,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,6.94,0.00,1,0.00,1,RUNNING,RUNNING,0,6.95
7.02,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374767,130.960088,0.00,2,18,0.70,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,6.94,0.00,1,0.00,1,RUNNING,RUNNING,0,7.02
7.08,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374767,130.960088,0.00,2,18,0.70,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,7.04,0.00,1,0.00,1,RUNNING,RUNNING,0,7.08
7.15,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374767,130.960088,0.00,2,18,0.70,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,7.14,0.00,1,0.00,1,RUNNING,RUNNING,0,7.15
7.22,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374767,130.960088,0.00,2,18,0.70,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,7.14,0.00,1,0.00,1,RUNNING,RUNNING,0,7.22
7.28,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374767,130.960088,0.00,2,18,0.70,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,7.24,0.00,1,0.00,1,RUNNING,RUNNING,0,7.28
7.35,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374767,130.960088,0.00,2,18,0.70,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,7.34,0.00,1,0.00,1,RUNNING,RUNNING,0,7.35
7.42,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374767,130.960088,0.00,2,18,0.70,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,7.34,0.00,1,0.00,1,RUNNING,RUNNING,0,7.42
7.48,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374767,130.960088,0.00,2,18,0.70,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,7.44,0.00,1,0.00,1,RUNNING,RUNNING,0,7.48
7.55,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374767,130.960088,0.00,2,18,0.70,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,7.54,0.00,1,0.00,1,RUNNING,RUNNING,0,7.55
7.62,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374767,130.960088,0.00,2,18,0.70,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,7.54,0.00,1,0.00,1,RUNNING,RUNNING,0,7.62
7.68,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374767,130.960088,0.00,2,18,0.70,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,7.64,0.00,1,0.00,1,RUNNING,RUNNING,0,7.68
7.75,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374767,130.960088,0.00,2,18,0.70,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,7.74,0.00,1,0.00,1,RUNNING,RUNNING,0,7.75
7.81,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374767,130.960088,0.00,2,18,0.70,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,7.74,0.00,1,0.00,1,RUNNING,RUNNING,0,7.81
7.88,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374767,130.960088,0.00,2,18,0.70,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,7.84,0.00,1,0.00,1,RUNNING,RUNNING,0,7.88
7.95,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374767,130.960088,0.00,2,18,0.70,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,7.94,0.00,1,0.00,1,RUNNING,RUNNING,0,7.95
8.01,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374767,130.960088,0.00,2,18,0.70,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,7.94,0.00,1,0.00,1,RUNNING,RUNNING,0,8.01
8.08,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374767,130.960088,0.00,2,18,0.70,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,8.04,0.00,1,0.00,1,RUNNING,RUNNING,0,8.08
8.15,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374767,130.960088,0.00,2,18,0.70,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,8.14,0.00,1,0.00,1,RUNNING,RUNNING,0,8.15
8.21,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374767,130.960088,0.00,2,18,0.70,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,8.14,0.00,1,0.00,1,RUNNING,RUNNING,0,8.21
8.28,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374767,130.960088,0.00,2,18,0.70,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,8.25,0.00,1,0.00,1,RUNNING,RUNNING,0,8.28
8.34,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374767,130.960088,0.00,2,18,0.70,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,8.25,0.00,1,0.00,1,RUNNING,RUNNING,0,8.34
8.41,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374767,130.960088,0.00,2,18,0.70,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,8.35,0.00,1,0.00,1,RUNNING,RUNNING,0,8.41
8.48,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374765,130.960088,0.19,2,18,0.70,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,8.45,0.00,1,0.00,1,RUNNING,RUNNING,0,8.48
8.55,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374765,130.960088,0.19,2,18,0.70,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,8.55,0.00,1,0.00,1,RUNNING,RUNNING,0,8.55
8.61,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374765,130.960088,0.19,2,18,0.70,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,8.55,0.00,1,0.00,1,RUNNING,RUNNING,0,8.61
8.68,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374765,130.960088,0.19,2,18,0.70,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,8.65,0.00,1,0.00,1,RUNNING,RUNNING,0,8.68
8.75,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374765,130.960088,0.19,2,18,0.70,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,8.65,0.00,1,0.00,1,RUNNING,RUNNING,0,8.75
8.81,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374765,130.960088,0.19,2,18,0.70,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,8.75,0.00,1,0.00,1,RUNNING,RUNNING,0,8.81
8.88,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374765,130.960088,0.19,2,18,0.70,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,8.85,0.00,1,0.00,1,RUNNING,RUNNING,0,8.88
8.95,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374765,130.960088,0.19,2,18,0.70,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,8.85,0.00,1,0.00,1,RUNNING,RUNNING,0,8.95
9.01,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374765,130.960088,0.19,2,18,0.70,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,8.95,0.00,1,0.00,1,RUNNING,RUNNING,0,9.01
9.08,0,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374765,130.960088,0.19,2,18,0.70,-29.04,101674.33,0.00,0.00,30.374217,130.959968,269.94,0.00,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,stop,9.05,0.00,1,0.00,1,RUNNING,RUNNING,0,9.08
