ElapsedSec,AccX,AccY,AccZ
526.6,-8.84,-0.45,4.15
526.67,-8.84,-0.45,4.15
526.73,-8.84,-0.45,4.15
526.8,-8.84,-0.45,4.15
526.87,-8.84,-0.45,4.15
526.93,-8.84,-0.45,4.15
527.0,-8.84,-0.45,4.15
527.07,-8.84,-0.45,4.15
527.13,-8.84,-0.45,4.15
527.2,-8.84,-0.45,4.15
527.27,-8.84,-0.45,4.15
527.33,-8.84,-0.45,4.15
527.4,-8.84,-0.45,4.15
527.47,-8.84,-0.45,4.15
527.53,-8.84,-0.45,4.15
527.6,-8.84,-0.45,4.15
527.67,-8.84,-0.45,4.15
527.73,-8.84,-0.45,4.15
527.8,-8.84,-0.45,4.15
527.87,-8.84,-0.45,4.15
527.93,-8.84,-0.45,4.15
528.0,-8.84,-0.45,4.15
528.07,-8.84,-0.45,4.15
528.13,-8.84,-0.45,4.15
528.2,-8.84,-0.45,4.15
528.27,-8.84,-0.45,4.15
528.33,-8.84,-0.45,4.15
528.4,-8.84,-0.45,4.15
528.47,-8.84,-0.45,4.15
528.53,-8.84,-0.45,4.15
528.6,-8.84,-0.45,4.15
528.67,-8.84,-0.45,4.15
528.74,-8.84,-0.45,4.15
528.8,-8.84,-0.45,4.15
528.87,-8.84,-0.45,4.15
528.94,-8.84,-0.45,4.15
529.0,-8.84,-0.45,4.15
529.07,-8.84,-0.45,4.15
529.14,-8.84,-0.45,4.15
529.2,-8.84,-0.45,4.15
529.27,-8.84,-0.45,4.15
529.34,-8.84,-0.45,4.15
529.4,-8.84,-0.45,4.15
529.47,-8.84,-0.45,4.15
529.54,-8.84,-0.45,4.15
529.6,-8.84,-0.45,4.15
529.67,-8.84,-0.45,4.15
529.74,-8.84,-0.45,4.15
529.81,-8.84,-0.45,4.15
529.87,-8.84,-0.45,4.15
529.94,-8.84,-0.45,4.15
530.01,-8.84,-0.45,4.15
530.07,-8.84,-0.45,4.15
530.14,-8.84,-0.45,4.15
530.21,-8.84,-0.45,4.15
530.27,-8.84,-0.45,4.15
530.34,-8.84,-0.45,4.15
530.41,-8.84,-0.45,4.15
530.47,-8.84,-0.45,4.15
530.54,-8.84,-0.45,4.15
530.61,-8.84,-0.45,4.15
530.68,-8.84,-0.45,4.15
530.74,-8.84,-0.45,4.15
530.81,-8.84,-0.45,4.15
530.88,-8.84,-0.45,4.15
530.94,-8.84,-0.45,4.15
531.01,-8.84,-0.45,4.15
531.09,-8.84,-0.45,4.15
531.15,-8.84,-0.45,4.15
531.22,-8.84,-0.45,4.15
531.29,-8.84,-0.45,4.15
531.35,-8.84,-0.45,4.15
531.42,-8.84,-0.45,4.15
531.48,-8.84,-0.45,4.15
531.55,-8.84,-0.45,4.15
531.62,-8.84,-0.45,4.15
531.68,-8.84,-0.45,4.15
531.75,-8.84,-0.45,4.15
531.82,-8.84,-0.45,4.15
531.88,-8.84,-0.45,4.15
531.95,-8.84,-0.45,4.15
532.01,-8.84,-0.45,4.15
532.08,-8.84,-0.45,4.15
532.15,-8.84,-0.45,4.15
532.21,-8.84,-0.45,4.15
532.28,-8.84,-0.45,4.15
532.35,-8.84,-0.45,4.15
532.41,-8.84,-0.45,4.15
532.48,-8.84,-0.45,4.15
532.54,-8.84,-0.45,4.15
532.61,-8.84,-0.45,4.15
532.68,-8.84,-0.45,4.15
532.75,-8.84,-0.45,4.15
532.81,-8.84,-0.45,4.15
532.88,-8.84,-0.45,4.15
532.94,-8.84,-0.45,4.15
533.01,-8.84,-0.45,4.15
533.08,-8.84,-0.45,4.15
533.14,-8.84,-0.45,4.15
533.21,-8.84,-0.45,4.15
533.28,-8.84,-0.45,4.15
533.34,-8.84,-0.45,4.15
533.41,-8.84,-0.45,4.15
533.48,-8.84,-0.45,4.15
533.54,-8.84,-0.45,4.15
533.61,-8.84,-0.45,4.15
533.68,-8.84,-0.45,4.15
533.74,-8.84,-0.45,4.15
533.81,-8.84,-0.45,4.15
533.88,-8.84,-0.45,4.15
533.94,-8.84,-0.45,4.15
534.01,-8.84,-0.45,4.15
534.08,-8.84,-0.45,4.15
534.14,-8.84,-0.45,4.15
534.21,-8.84,-0.45,4.15
534.28,-8.84,-0.45,4.15
534.34,-8.84,-0.45,4.15
534.41,-8.84,-0.45,4.15
534.48,-8.84,-0.45,4.15
534.54,-8.84,-0.45,4.15
534.61,-8.84,-0.45,4.15
534.68,-8.84,-0.45,4.15
534.74,-8.84,-0.45,4.15
534.81,-8.84,-0.45,4.15
534.88,-8.84,-0.45,4.15
534.94,-8.84,-0.45,4.15
535.01,-8.84,-0.45,4.15
535.08,-8.84,-0.45,4.15
535.14,-8.84,-0.45,4.15
535.21,-8.84,-0.45,4.15
535.27,-8.84,-0.45,4.15
535.34,-8.84,-0.45,4.15
535.41,-8.84,-0.45,4.15
535.47,-8.84,-0.45,4.15
535.54,-8.84,-0.45,4.15
535.61,-8.84,-0.45,4.15
535.68,-8.84,-0.45,4.15
535.74,-8.84,-0.45,4.15
535.81,-8.84,-0.45,4.15
535.88,-8.84,-0.45,4.15
535.94,-8.84,-0.45,4.15
536.01,-8.84,-0.45,4.15
536.08,-8.84,-0.45,4.15
536.14,-8.84,-0.45,4.15
536.21,-8.84,-0.45,4.15
536.28,-8.84,-0.45,4.15
536.35,-8.84,-0.45,4.15
536.41,-8.84,-0.45,4.15
536.48,-8.84,-0.45,4.15
536.55,-8.84,-0.45,4.15
536.61,-8.84,-0.45,4.15
536.68,-8.84,-0.45,4.15
536.75,-8.84,-0.45,4.15
536.82,-8.84,-0.45,4.15
536.88,-8.84,-0.45,4.15
536.95,-8.84,-0.45,4.15
537.02,-8.84,-0.45,4.15
537.08,-8.84,-0.45,4.15
537.15,-8.84,-0.45,4.15
537.22,-8.84,-0.45,4.15
537.28,-8.84,-0.45,4.15
537.35,-8.84,-0.45,4.15
537.42,-8.84,-0.45,4.15
537.49,-8.84,-0.45,4.15
537.56,-8.84,-0.45,4.15
537.63,-8.84,-0.45,4.15
537.69,-8.84,-0.45,4.15
537.76,-8.84,-0.45,4.15
537.82,-8.84,-0.45,4.15
537.89,-8.84,-0.45,4.15
537.96,-8.84,-0.45,4.15
538.02,-8.84,-0.45,4.15
538.09,-8.84,-0.45,4.15
538.15,-8.84,-0.45,4.15
538.22,-8.84,-0.45,4.15
538.29,-8.84,-0.45,4.15
538.35,-8.84,-0.45,4.15
538.42,-8.84,-0.45,4.15
538.49,-8.84,-0.45,4.15
538.55,-8.84,-0.45,4.15
538.62,-8.84,-0.45,4.15
538.69,-8.84,-0.45,4.15
538.75,-8.84,-0.45,4.15
538.82,-8.84,-0.45,4.15
538.88,-8.84,-0.45,4.15
538.95,-8.84,-0.45,4.15
539.02,-8.84,-0.45,4.15
539.08,-8.84,-0.45,4.15
539.15,-8.84,-0.45,4.15
539.22,-8.84,-0.45,4.15
539.28,-8.84,-0.45,4.15
539.35,-8.84,-0.45,4.15
539.41,-8.84,-0.45,4.15
539.48,-8.84,-0.45,4.15
539.55,-8.84,-0.45,4.15
539.62,-8.84,-0.45,4.15
539.68,-8.84,-0.45,4.15
539.75,-8.84,-0.45,4.15
539.81,-8.84,-0.45,4.15
539.88,-8.84,-0.45,4.15
539.95,-8.84,-0.45,4.15
540.01,-8.84,-0.45,4.15
540.08,-8.84,-0.45,4.15
540.15,-8.84,-0.45,4.15
540.21,-8.84,-0.45,4.15
540.28,-8.84,-0.45,4.15
540.35,-8.84,-0.45,4.15
540.41,-8.84,-0.45,4.15
540.48,-8.84,-0.45,4.15
540.55,-8.84,-0.45,4.15
540.61,-8.84,-0.45,4.15
540.68,-8.84,-0.45,4.15
540.75,-8.84,-0.45,4.15
540.81,-8.84,-0.45,4.15
540.88,-8.84,-0.45,4.15
540.95,-8.84,-0.45,4.15
541.01,-8.84,-0.45,4.15
541.08,-8.84,-0.45,4.15
541.15,-8.84,-0.45,4.15
541.21,-8.84,-0.45,4.15
541.28,-8.84,-0.45,4.15
541.34,-8.84,-0.45,4.15
541.41,-8.84,-0.45,4.15
541.48,-8.84,-0.45,4.15
541.55,-8.84,-0.45,4.15
541.61,-8.84,-0.45,4.15
541.68,-8.84,-0.45,4.15
541.75,-8.84,-0.45,4.15
541.81,-8.84,-0.45,4.15
541.88,-8.84,-0.45,4.15
541.95,-8.84,-0.45,4.15
542.01,-8.84,-0.45,4.15
542.08,-8.84,-0.45,4.15
542.15,-8.84,-0.45,4.15
542.21,-8.84,-0.45,4.15
542.28,-8.84,-0.45,4.15
542.35,-8.84,-0.45,4.15
542.41,-8.84,-0.45,4.15
542.48,-8.84,-0.45,4.15
542.55,-8.84,-0.45,4.15
542.62,-8.84,-0.45,4.15
542.68,-8.84,-0.45,4.15
542.75,-8.84,-0.45,4.15
542.82,-8.84,-0.45,4.15
542.88,-8.84,-0.45,4.15
542.95,-8.84,-0.45,4.15
543.02,-8.84,-0.45,4.15
543.08,-8.84,-0.45,4.15
543.15,-8.84,-0.45,4.15
543.22,-8.84,-0.45,4.15
543.28,-8.84,-0.45,4.15
543.35,-8.84,-0.45,4.15
543.42,-8.84,-0.45,4.15
543.49,-8.84,-0.45,4.15
543.55,-8.84,-0.45,4.15
543.62,-8.84,-0.45,4.15
543.69,-8.84,-0.45,4.15
543.75,-8.84,-0.45,4.15
543.82,-8.84,-0.45,4.15
543.89,-8.84,-0.45,4.15
543.96,-8.84,-0.45,4.15
544.03,-8.84,-0.45,4.15
544.1,-8.84,-0.45,4.15
544.16,-8.84,-0.45,4.15
544.23,-8.84,-0.45,4.15
544.3,-8.84,-0.45,4.15
544.37,-8.84,-0.45,4.15
544.43,-8.84,-0.45,4.15
544.5,-8.84,-0.45,4.15
544.57,-8.84,-0.45,4.15
544.63,-8.84,-0.45,4.15
544.7,-8.84,-0.45,4.15
544.77,-8.84,-0.45,4.15
544.83,-8.84,-0.45,4.15
544.9,-8.84,-0.45,4.15
544.96,-8.84,-0.45,4.15
545.03,-8.84,-0.45,4.15
545.1,-8.84,-0.45,4.15
545.16,-8.84,-0.45,4.15
545.23,-8.84,-0.45,4.15
545.3,-8.84,-0.45,4.15
545.36,-8.84,-0.45,4.15
545.43,-8.84,-0.45,4.15
545.5,-8.84,-0.45,4.15
545.56,-8.84,-0.45,4.15
545.63,-8.84,-0.45,4.15
545.69,-8.84,-0.45,4.15
545.76,-8.84,-0.45,4.15
545.83,-8.84,-0.45,4.15
545.89,-8.84,-0.45,4.15
545.96,-8.84,-0.45,4.15
546.03,-8.84,-0.45,4.15
546.09,-8.84,-0.45,4.15
546.16,-8.84,-0.45,4.15
546.23,-8.84,-0.45,4.15
546.29,-8.84,-0.45,4.15
546.36,-8.84,-0.45,4.15
546.43,-8.84,-0.45,4.15
546.49,-8.84,-0.45,4.15
546.56,-8.84,-0.45,4.15
546.63,-8.84,-0.45,4.15
546.69,-8.84,-0.45,4.15
546.76,-8.84,-0.45,4.15
546.83,-8.84,-0.45,4.15
546.89,-8.84,-0.45,4.15
546.96,-8.84,-0.45,4.15
547.03,-8.84,-0.45,4.15
547.09,-8.84,-0.45,4.15
547.16,-8.84,-0.45,4.15
547.23,-8.84,-0.45,4.15
547.29,-8.84,-0.45,4.15
547.36,-8.84,-0.45,4.15
547.43,-8.84,-0.45,4.15
547.49,-8.84,-0.45,4.15
547.56,-8.84,-0.45,4.15
547.63,-8.84,-0.45,4.15
547.69,-8.84,-0.45,4.15
547.76,-8.84,-0.45,4.15
547.83,-8.84,-0.45,4.15
547.89,-8.84,-0.45,4.15
547.96,-8.84,-0.45,4.15
548.03,-8.84,-0.45,4.15
548.09,-8.84,-0.45,4.15
548.16,-8.84,-0.45,4.15
548.23,-8.84,-0.45,4.15
548.29,-8.84,-0.45,4.15
548.36,-8.84,-0.45,4.15
548.43,-8.84,-0.45,4.15
548.5,-8.84,-0.45,4.15
548.56,-8.84,-0.45,4.15
548.63,-8.84,-0.45,4.15
548.7,-8.84,-0.45,4.15
548.77,-8.84,-0.45,4.15
548.83,-8.84,-0.45,4.15
548.9,-8.84,-0.45,4.15
548.97,-8.84,-0.45,4.15
549.03,-8.84,-0.45,4.15
549.1,-8.84,-0.45,4.15
549.17,-8.84,-0.45,4.15
549.24,-8.84,-0.45,4.15
549.3,-8.84,-0.45,4.15
549.37,-8.84,-0.45,4.15
549.44,-8.84,-0.45,4.15
549.5,-8.84,-0.45,4.15
549.57,-8.84,-0.45,4.15
549.64,-8.84,-0.45,4.15
549.71,-8.84,-0.45,4.15
549.77,-8.84,-0.45,4.15
549.84,-8.84,-0.45,4.15
549.91,-8.84,-0.45,4.15
549.97,-8.84,-0.45,4.15
550.04,-8.84,-0.45,4.15
550.11,-8.84,-0.45,4.15
550.18,-8.84,-0.45,4.15
550.24,-8.84,-0.45,4.15
550.31,-8.84,-0.45,4.15
550.38,-8.84,-0.45,4.15
550.45,-8.84,-0.45,4.15
550.51,-8.84,-0.45,4.15
550.58,-8.84,-0.45,4.15
550.65,-8.84,-0.45,4.15
550.72,-8.84,-0.45,4.15
550.79,-8.84,-0.45,4.15
550.85,-8.84,-0.45,4.15
550.92,-8.84,-0.45,4.15
550.98,-8.84,-0.45,4.15
551.05,-8.84,-0.45,4.15
551.12,-8.84,-0.45,4.15
551.18,-8.84,-0.45,4.15
551.25,-8.84,-0.45,4.15
551.32,-8.84,-0.45,4.15
551.39,-8.84,-0.45,4.15
551.45,-8.84,-0.45,4.15
551.52,-8.84,-0.45,4.15
551.58,-8.84,-0.45,4.15
551.65,-8.84,-0.45,4.15
551.72,-8.84,-0.45,4.15
551.78,-8.84,-0.45,4.15
551.85,-8.84,-0.45,4.15
551.92,-8.84,-0.45,4.15
551.98,-8.84,-0.45,4.15
552.05,-8.84,-0.45,4.15
552.11,-8.84,-0.45,4.15
552.18,-8.84,-0.45,4.15
552.25,-8.84,-0.45,4.15
552.32,-8.84,-0.45,4.15
552.38,-8.84,-0.45,4.15
552.45,-8.84,-0.45,4.15
552.51,-8.84,-0.45,4.15
552.58,-8.84,-0.45,4.15
552.65,-8.84,-0.45,4.15
552.71,-8.84,-0.45,4.15
552.78,-8.84,-0.45,4.15
552.85,-8.84,-0.45,4.15
552.91,-8.84,-0.45,4.15
552.98,-8.84,-0.45,4.15
553.05,-8.84,-0.45,4.15
553.11,-8.84,-0.45,4.15
553.18,-8.84,-0.45,4.15
553.25,-8.84,-0.45,4.15
553.31,-8.84,-0.45,4.15
553.38,-8.84,-0.45,4.15
553.45,-8.84,-0.45,4.15
553.51,-8.84,-0.45,4.15
553.58,-8.84,-0.45,4.15
553.64,-8.84,-0.45,4.15
553.71,-8.84,-0.45,4.15
553.78,-8.84,-0.45,4.15
553.84,-8.84,-0.45,4.15
553.91,-8.84,-0.45,4.15
553.98,-8.84,-0.45,4.15
554.04,-8.84,-0.45,4.15
554.11,-8.84,-0.45,4.15
554.18,-8.84,-0.45,4.15
554.24,-8.84,-0.45,4.15
554.31,-8.84,-0.45,4.15
554.38,-8.84,-0.45,4.15
554.44,-8.84,-0.45,4.15
554.51,-8.84,-0.45,4.15
554.58,-8.84,-0.45,4.15
554.64,-8.84,-0.45,4.15
554.71,-8.84,-0.45,4.15
554.78,-8.84,-0.45,4.15
554.84,-8.84,-0.45,4.15
554.91,-8.84,-0.45,4.15
554.97,-8.84,-0.45,4.15
555.04,-8.84,-0.45,4.15
555.11,-8.84,-0.45,4.15
555.18,-8.84,-0.45,4.15
555.24,-8.84,-0.45,4.15
555.31,-8.84,-0.45,4.15
555.38,-8.84,-0.45,4.15
555.44,-8.84,-0.45,4.15
555.51,-8.84,-0.45,4.15
555.58,-8.84,-0.45,4.15
555.64,-8.84,-0.45,4.15
555.71,-8.84,-0.45,4.15
555.78,-8.84,-0.45,4.15
555.84,-8.84,-0.45,4.15
555.91,-8.84,-0.45,4.15
555.98,-8.84,-0.45,4.15
556.04,-8.84,-0.45,4.15
556.11,-8.84,-0.45,4.15
556.18,-8.84,-0.45,4.15
556.24,-8.84,-0.45,4.15
556.31,-8.84,-0.45,4.15
556.38,-8.84,-0.45,4.15
556.44,-8.84,-0.45,4.15
556.51,-8.84,-0.45,4.15
556.58,-8.84,-0.45,4.15
556.64,-8.84,-0.45,4.15
556.71,-8.84,-0.45,4.15
556.78,-8.84,-0.45,4.15
556.84,-8.84,-0.45,4.15
556.91,-8.84,-0.45,4.15
556.98,-8.84,-0.45,4.15
557.05,-8.84,-0.45,4.15
557.11,-8.84,-0.45,4.15
557.18,-8.84,-0.45,4.15
557.25,-8.84,-0.45,4.15
557.31,-8.84,-0.45,4.15
557.38,-8.84,-0.45,4.15
557.45,-8.84,-0.45,4.15
557.52,-8.84,-0.45,4.15
557.59,-8.84,-0.45,4.15
557.65,-8.84,-0.45,4.15
557.72,-8.84,-0.45,4.15
557.78,-8.84,-0.45,4.15
557.85,-8.84,-0.45,4.15
557.92,-8.84,-0.45,4.15
557.98,-8.84,-0.45,4.15
558.05,-8.84,-0.45,4.15
558.12,-8.84,-0.45,4.15
558.18,-8.84,-0.45,4.15
558.25,-8.84,-0.45,4.15
558.31,-8.84,-0.45,4.15
558.38,-8.84,-0.45,4.15
558.45,-8.84,-0.45,4.15
558.51,-8.84,-0.45,4.15
558.58,-8.84,-0.45,4.15
558.65,-8.84,-0.45,4.15
558.71,-8.84,-0.45,4.15
558.78,-8.84,-0.45,4.15
558.85,-8.84,-0.45,4.15
558.92,-8.84,-0.45,4.15
558.99,-8.84,-0.45,4.15
559.05,-8.84,-0.45,4.15
559.12,-8.84,-0.45,4.15
559.18,-8.84,-0.45,4.15
559.25,-8.84,-0.45,4.15
559.32,-8.84,-0.45,4.15
559.38,-8.84,-0.45,4.15
559.45,-8.84,-0.45,4.15
559.52,-8.84,-0.45,4.15
559.58,-8.84,-0.45,4.15
559.65,-8.84,-0.45,4.15
559.72,-8.84,-0.45,4.15
559.78,-8.84,-0.45,4.15
559.85,-8.84,-0.45,4.15
559.91,-8.84,-0.45,4.15
559.98,-8.84,-0.45,4.15
560.05,-8.84,-0.45,4.15
560.11,-8.84,-0.45,4.15
560.18,-8.84,-0.45,4.15
560.25,-8.84,-0.45,4.15
560.31,-8.84,-0.45,4.15
560.38,-8.84,-0.45,4.15
560.45,-8.84,-0.45,4.15
560.51,-8.84,-0.45,4.15
560.58,-8.84,-0.45,4.15
560.65,-8.84,-0.45,4.15
560.71,-8.84,-0.45,4.15
560.78,-8.84,-0.45,4.15
560.84,-8.84,-0.45,4.15
560.91,-8.84,-0.45,4.15
560.98,-8.84,-0.45,4.15
561.04,-8.84,-0.45,4.15
561.11,-8.84,-0.45,4.15
561.18,-8.84,-0.45,4.15
561.24,-8.84,-0.45,4.15
561.31,-8.84,-0.45,4.15
561.38,-8.84,-0.45,4.15
561.44,-8.84,-0.45,4.15
561.51,-8.84,-0.45,4.15
561.58,-8.84,-0.45,4.15
561.64,-8.84,-0.45,4.15
561.71,-8.84,-0.45,4.15
561.77,-8.84,-0.45,4.15
561.84,-8.84,-0.45,4.15
561.91,-8.84,-0.45,4.15
561.97,-8.84,-0.45,4.15
562.04,-8.84,-0.45,4.15
562.11,-8.84,-0.45,4.15
562.17,-8.84,-0.45,4.15
562.24,-8.84,-0.45,4.15
562.31,-8.84,-0.45,4.15
562.37,-8.84,-0.45,4.15
562.44,-8.84,-0.45,4.15
562.51,-8.84,-0.45,4.15
562.57,-8.84,-0.45,4.15
562.64,-8.84,-0.45,4.15
562.71,-8.84,-0.45,4.15
562.77,-8.84,-0.45,4.15
562.84,-8.84,-0.45,4.15
562.91,-8.84,-0.45,4.15
562.97,-8.84,-0.45,4.15
563.04,-8.84,-0.45,4.15
563.11,-8.84,-0.45,4.15
563.17,-8.84,-0.45,4.15
563.24,-8.84,-0.45,4.15
563.31,-8.84,-0.45,4.15
563.38,-8.84,-0.45,4.15
563.44,-8.84,-0.45,4.15
563.51,-8.84,-0.45,4.15
563.58,-8.84,-0.45,4.15
563.64,-8.84,-0.45,4.15
563.71,-8.84,-0.45,4.15
563.78,-8.84,-0.45,4.15
563.84,-8.84,-0.45,4.15
563.91,-8.84,-0.45,4.15
563.98,-8.84,-0.45,4.15
564.04,-8.84,-0.45,4.15
564.11,-8.84,-0.45,4.15
564.18,-8.84,-0.45,4.15
564.25,-8.84,-0.45,4.15
564.31,-8.84,-0.45,4.15
564.38,-8.84,-0.45,4.15
564.45,-8.84,-0.45,4.15
564.51,-8.84,-0.45,4.15
564.58,-8.84,-0.45,4.15
564.65,-8.84,-0.45,4.15
564.71,-8.84,-0.45,4.15
564.78,-8.84,-0.45,4.15
564.85,-8.84,-0.45,4.15
564.92,-8.84,-0.45,4.15
564.98,-8.84,-0.45,4.15
565.05,-8.84,-0.45,4.15
565.12,-8.84,-0.45,4.15
565.18,-8.84,-0.45,4.15
565.25,-8.84,-0.45,4.15
565.32,-8.84,-0.45,4.15
565.38,-8.84,-0.45,4.15
565.46,-8.84,-0.45,4.15
565.52,-8.84,-0.45,4.15
565.59,-8.84,-0.45,4.15
565.66,-8.84,-0.45,4.15
565.72,-8.84,-0.45,4.15
565.79,-8.84,-0.45,4.15
565.85,-8.84,-0.45,4.15
565.92,-8.84,-0.45,4.15
565.99,-8.84,-0.45,4.15
566.05,-8.84,-0.45,4.15
566.12,-8.84,-0.45,4.15
566.19,-8.84,-0.45,4.15
566.25,-8.84,-0.45,4.15
566.32,-8.84,-0.45,4.15
566.38,-8.84,-0.45,4.15
566.45,-8.84,-0.45,4.15
566.52,-8.84,-0.45,4.15
566.58,-8.84,-0.45,4.15
566.65,-8.84,-0.45,4.15
566.72,-8.84,-0.45,4.15
566.78,-8.84,-0.45,4.15
566.85,-8.84,-0.45,4.15
566.91,-8.84,-0.45,4.15
566.98,-8.84,-0.45,4.15
567.05,-8.84,-0.45,4.15
567.11,-8.84,-0.45,4.15
567.18,-8.84,-0.45,4.15
567.25,-8.84,-0.45,4.15
567.31,-8.84,-0.45,4.15
567.38,-8.84,-0.45,4.15
567.45,-8.84,-0.45,4.15
567.51,-8.84,-0.45,4.15
567.58,-8.84,-0.45,4.15
567.64,-8.84,-0.45,4.15
567.71,-8.84,-0.45,4.15
567.78,-8.84,-0.45,4.15
567.84,-8.84,-0.45,4.15
567.91,-8.84,-0.45,4.15
567.98,-8.84,-0.45,4.15
568.04,-8.84,-0.45,4.15
568.11,-8.84,-0.45,4.15
568.18,-8.84,-0.45,4.15
568.24,-8.84,-0.45,4.15
568.31,-8.84,-0.45,4.15
568.38,-8.84,-0.45,4.15
568.44,-8.84,-0.45,4.15
568.51,-8.84,-0.45,4.15
568.58,-8.84,-0.45,4.15
568.64,-8.84,-0.45,4.15
568.71,-8.84,-0.45,4.15
568.78,-8.84,-0.45,4.15
568.84,-8.84,-0.45,4.15
568.91,-8.84,-0.45,4.15
568.98,-8.84,-0.45,4.15
569.04,-8.84,-0.45,4.15
569.11,-8.84,-0.45,4.15
569.18,-8.84,-0.45,4.15
569.24,-8.84,-0.45,4.15
569.31,-8.84,-0.45,4.15
569.38,-8.84,-0.45,4.15
569.44,-8.84,-0.45,4.15
569.51,-8.84,-0.45,4.15
569.58,-8.84,-0.45,4.15
569.65,-8.84,-0.45,4.15
569.71,-8.84,-0.45,4.15
569.78,-8.84,-0.45,4.15
569.85,-8.84,-0.45,4.15
569.91,-8.84,-0.45,4.15
569.98,-8.84,-0.45,4.15
570.05,-8.84,-0.45,4.15
570.11,-8.84,-0.45,4.15
570.18,-8.84,-0.45,4.15
570.25,-8.84,-0.45,4.15
570.31,-8.84,-0.45,4.15
570.38,-8.84,-0.45,4.15
570.45,-8.84,-0.45,4.15
570.51,-8.84,-0.45,4.15
570.58,-8.84,-0.45,4.15
570.65,-8.84,-0.45,4.15
570.71,-8.84,-0.45,4.15
570.78,-8.84,-0.45,4.15
570.85,-8.84,-0.45,4.15
570.92,-8.84,-0.45,4.15
570.98,-8.84,-0.45,4.15
571.05,-8.84,-0.45,4.15
571.12,-8.84,-0.45,4.15
571.18,-8.84,-0.45,4.15
571.25,-8.84,-0.45,4.15
571.32,-8.84,-0.45,4.15
571.39,-8.84,-0.45,4.15
571.45,-8.84,-0.45,4.15
571.52,-8.84,-0.45,4.15
571.59,-8.84,-0.45,4.15
571.65,-8.84,-0.45,4.15
571.72,-8.84,-0.45,4.15
571.79,-8.84,-0.45,4.15
571.86,-8.84,-0.45,4.15
571.92,-8.84,-0.45,4.15
572.0,-8.84,-0.45,4.15
572.07,-8.84,-0.45,4.15
572.13,-8.84,-0.45,4.15
572.2,-8.84,-0.45,4.15
572.26,-8.84,-0.45,4.15
572.33,-8.84,-0.45,4.15
572.4,-8.84,-0.45,4.15
572.46,-8.84,-0.45,4.15
572.53,-8.84,-0.45,4.15
572.59,-8.84,-0.45,4.15
572.66,-8.84,-0.45,4.15
572.73,-8.84,-0.45,4.15
572.79,-8.84,-0.45,4.15
572.86,-8.84,-0.45,4.15
572.93,-8.84,-0.45,4.15
572.99,-8.84,-0.45,4.15
573.06,-8.84,-0.45,4.15
573.13,-8.84,-0.45,4.15
573.19,-8.84,-0.45,4.15
573.26,-8.84,-0.45,4.15
573.32,-8.84,-0.45,4.15
573.39,-8.84,-0.45,4.15
573.46,-8.84,-0.45,4.15
573.52,-8.84,-0.45,4.15
573.59,-8.84,-0.45,4.15
573.66,-8.84,-0.45,4.15
573.72,-8.84,-0.45,4.15
573.79,-8.84,-0.45,4.15
573.85,-8.84,-0.45,4.15
573.92,-8.84,-0.45,4.15
573.99,-8.84,-0.45,4.15
574.06,-8.84,-0.45,4.15
574.12,-8.84,-0.45,4.15
574.19,-8.84,-0.45,4.15
574.26,-8.84,-0.45,4.15
574.32,-8.84,-0.45,4.15
574.39,-8.84,-0.45,4.15
574.46,-8.84,-0.45,4.15
574.52,-8.84,-0.45,4.15
574.59,-8.84,-0.45,4.15
574.66,-8.84,-0.45,4.15
574.72,-8.84,-0.45,4.15
574.79,-8.84,-0.45,4.15
574.86,-8.84,-0.45,4.15
574.92,-8.84,-0.45,4.15
574.99,-8.84,-0.45,4.15
575.06,-8.84,-0.45,4.15
575.12,-8.84,-0.45,4.15
575.19,-8.84,-0.45,4.15
575.26,-8.84,-0.45,4.15
575.32,-8.84,-0.45,4.15
575.39,-8.84,-0.45,4.15
575.46,-8.84,-0.45,4.15
575.52,-8.84,-0.45,4.15
575.59,-8.84,-0.45,4.15
575.66,-8.84,-0.45,4.15
575.72,-8.84,-0.45,4.15
575.79,-8.84,-0.45,4.15
575.86,-8.84,-0.45,4.15
575.92,-8.84,-0.45,4.15
575.99,-8.84,-0.45,4.15
576.06,-8.84,-0.45,4.15
576.12,-8.84,-0.45,4.15
576.19,-8.84,-0.45,4.15
576.26,-8.84,-0.45,4.15
576.32,-8.84,-0.45,4.15
576.39,-8.84,-0.45,4.15
576.46,-8.84,-0.45,4.15
576.52,-8.84,-0.45,4.15
576.59,-8.84,-0.45,4.15
576.66,-8.84,-0.45,4.15
576.72,-8.84,-0.45,4.15
576.79,-8.84,-0.45,4.15
576.86,-8.84,-0.45,4.15
576.92,-8.84,-0.45,4.15
576.99,-8.84,-0.45,4.15
577.06,-8.84,-0.45,4.15
577.12,-8.84,-0.45,4.15
577.19,-8.84,-0.45,4.15
577.26,-8.84,-0.45,4.15
577.33,-8.84,-0.45,4.15
577.39,-8.84,-0.45,4.15
577.46,-8.84,-0.45,4.15
577.53,-8.84,-0.45,4.15
577.6,-8.84,-0.45,4.15
577.66,-8.84,-0.45,4.15
577.73,-8.84,-0.45,4.15
577.8,-8.84,-0.45,4.15
577.86,-8.84,-0.45,4.15
577.93,-8.84,-0.45,4.15
578.0,-8.84,-0.45,4.15
578.06,-8.84,-0.45,4.15
578.13,-8.84,-0.45,4.15
578.19,-8.84,-0.45,4.15
578.26,-8.84,-0.45,4.15
578.33,-8.84,-0.45,4.15
