ElapsedSec,Phase,AnomalyCount,HighlightAnomalyCount,MissingCount
489.07,3,1,1,0
489.13,3,1,1,0
489.2,3,1,1,0
489.27,3,1,1,0
489.33,3,1,1,0
489.4,3,1,1,0
489.47,3,1,1,0
489.54,3,1,1,0
489.6,3,1,1,0
489.67,3,1,1,0
489.74,3,1,1,0
489.8,3,1,1,0
489.87,3,1,1,0
489.94,3,1,1,0
490.01,3,1,1,0
490.08,3,1,1,0
490.14,3,1,1,0
490.21,3,1,1,0
490.28,3,1,1,0
490.34,3,1,1,0
490.41,3,1,1,0
490.48,3,1,1,0
490.54,3,1,1,0
490.61,3,1,1,0
490.67,3,1,1,0
490.74,3,1,1,0
490.81,3,1,1,0
490.87,3,1,1,0
490.94,3,1,1,0
491.01,3,1,1,0
491.07,3,1,1,0
491.14,3,1,1,0
491.21,3,1,1,0
491.27,3,1,1,0
491.34,3,1,1,0
491.41,3,1,1,0
491.47,3,1,1,0
491.54,3,1,1,0
491.6,3,1,1,0
491.67,3,1,1,0
491.74,3,1,1,0
491.8,3,1,1,0
491.87,3,1,1,0
491.94,3,1,1,0
492.0,3,1,1,0
492.07,3,1,1,0
492.14,3,1,1,0
492.2,3,1,1,0
492.27,3,1,1,0
492.34,3,1,1,0
492.4,3,1,1,0
492.47,3,1,1,0
492.54,3,1,1,0
492.6,3,1,1,0
492.67,3,1,1,0
492.74,3,1,1,0
492.8,3,1,1,0
492.87,3,1,1,0
492.94,3,1,1,0
493.0,3,1,1,0
493.07,3,1,1,0
493.14,3,1,1,0
493.2,3,1,1,0
493.27,3,1,1,0
493.34,3,1,1,0
493.41,3,1,1,0
493.47,3,1,1,0
493.54,3,1,1,0
493.61,3,1,1,0
493.67,3,1,1,0
493.74,3,1,1,0
493.81,3,1,1,0
493.87,3,1,1,0
493.94,3,1,1,0
494.01,3,1,1,0
494.07,3,1,1,0
494.14,3,1,1,0
494.21,3,1,1,0
494.27,3,1,1,0
494.34,3,1,1,0
494.41,3,1,1,0
494.47,3,1,1,0
494.54,3,1,1,0
494.61,3,1,1,0
494.67,3,1,1,0
494.74,3,1,1,0
494.81,3,1,1,0
494.88,3,1,1,0
494.94,3,1,1,0
495.01,3,1,1,0
495.08,3,1,1,0
495.14,3,1,1,0
495.21,3,1,1,0
495.28,3,1,1,0
495.34,3,1,1,0
495.41,3,1,1,0
495.48,3,1,1,0
495.55,3,1,1,0
495.61,3,1,1,0
495.68,3,1,1,0
495.75,3,1,1,0
495.81,3,1,1,0
495.88,3,1,1,0
495.95,3,1,1,0
496.01,3,1,1,0
496.08,3,1,1,0
496.15,3,1,1,0
496.21,3,1,1,0
496.28,3,1,1,0
496.35,3,1,1,0
496.41,3,1,1,0
496.48,3,1,1,0
496.55,3,1,1,0
496.62,3,1,1,0
496.69,3,1,1,0
496.75,3,1,1,0
496.82,3,1,1,0
496.89,3,1,1,0
496.95,3,1,1,0
497.02,3,1,1,0
497.09,3,1,1,0
497.15,3,1,1,0
497.22,3,1,1,0
497.29,3,1,1,0
497.35,3,1,1,0
497.42,3,1,1,0
497.49,3,1,1,0
497.55,3,1,1,0
497.62,3,1,1,0
497.68,3,1,1,0
497.75,3,1,1,0
497.82,3,1,1,0
497.88,3,1,1,0
497.95,3,1,1,0
498.02,3,1,1,0
498.08,3,1,1,0
498.15,3,1,1,0
498.22,3,1,1,0
498.28,3,1,1,0
498.35,3,1,1,0
498.42,3,1,1,0
498.48,3,1,1,0
498.55,3,1,1,0
498.62,3,1,1,0
498.68,3,1,1,0
498.75,3,1,1,0
498.81,3,1,1,0
498.88,3,1,1,0
498.95,3,1,1,0
499.02,3,1,1,0
499.08,3,1,1,0
499.15,3,1,1,0
499.22,3,1,1,0
499.28,3,1,1,0
499.35,3,1,1,0
499.42,3,1,1,0
499.48,3,1,1,0
499.55,3,1,1,0
499.62,3,1,1,0
499.68,3,1,1,0
499.75,3,1,1,0
499.82,3,1,1,0
499.88,3,1,1,0
499.95,3,1,1,0
500.02,3,1,1,0
500.08,3,1,1,0
500.15,3,1,1,0
500.22,3,1,1,0
500.28,3,1,1,0
500.35,3,1,1,0
500.42,3,1,1,0
500.49,3,1,1,0
500.55,3,1,1,0
500.62,3,1,1,0
500.69,3,1,1,0
500.75,3,1,1,0
500.82,3,1,1,0
500.89,3,1,1,0
500.95,3,1,1,0
501.02,3,1,1,0
501.09,3,1,1,0
501.15,3,1,1,0
501.22,3,1,1,0
501.29,3,1,1,0
501.35,3,1,1,0
501.42,3,1,1,0
501.49,3,1,1,0
501.55,3,1,1,0
501.62,3,1,1,0
501.69,3,1,1,0
501.76,3,1,1,0
501.82,3,1,1,0
501.89,3,1,1,0
501.96,3,1,1,0
502.03,3,1,1,0
502.09,3,1,1,0
502.16,3,1,1,0
502.23,3,1,1,0
502.29,3,1,1,0
502.36,3,1,1,0
502.43,3,1,1,0
502.49,3,1,1,0
502.56,3,1,1,0
502.63,3,1,1,0
502.69,3,1,1,0
502.76,3,1,1,0
502.83,3,1,1,0
502.9,3,1,1,0
502.96,3,1,1,0
503.03,3,1,1,0
503.1,3,1,1,0
503.17,3,1,1,0
503.24,3,1,1,0
503.31,3,1,1,0
503.37,3,1,1,0
503.44,3,1,1,0
503.5,3,1,1,0
503.57,3,1,1,0
503.64,3,1,1,0
503.7,3,1,1,0
503.77,3,1,1,0
503.84,3,1,1,0
503.9,3,1,1,0
503.97,3,1,1,0
504.03,3,1,1,0
504.1,3,1,1,0
504.17,3,1,1,0
504.23,3,1,1,0
504.3,3,1,1,0
504.37,3,1,1,0
504.43,3,1,1,0
504.5,3,1,1,0
504.57,3,1,1,0
504.63,3,1,1,0
504.7,3,1,1,0
504.77,3,1,1,0
504.83,3,1,1,0
504.9,3,1,1,0
504.97,3,1,1,0
505.03,3,1,1,0
505.1,3,1,1,0
505.17,3,1,1,0
505.23,3,1,1,0
505.3,3,1,1,0
505.37,3,1,1,0
505.43,3,1,1,0
505.5,3,1,1,0
505.57,3,1,1,0
505.63,3,1,1,0
505.7,3,1,1,0
505.77,3,1,1,0
505.83,3,1,1,0
505.9,3,1,1,0
505.97,3,1,1,0
506.03,3,1,1,0
506.1,3,1,1,0
506.17,3,1,1,0
506.23,3,1,1,0
506.3,3,1,1,0
506.37,3,1,1,0
506.43,3,1,1,0
506.5,3,1,1,0
506.57,3,1,1,0
506.63,3,1,1,0
506.7,3,1,1,0
506.77,3,1,1,0
506.83,3,1,1,0
506.9,3,1,1,0
506.97,3,1,1,0
507.03,3,1,1,0
507.1,3,1,1,0
507.17,3,1,1,0
507.23,3,1,1,0
507.3,3,1,1,0
507.37,3,1,1,0
507.43,3,1,1,0
507.5,3,1,1,0
507.57,3,1,1,0
507.64,3,1,1,0
507.7,3,1,1,0
507.77,3,1,1,0
507.84,3,1,1,0
507.9,3,1,1,0
507.97,3,1,1,0
508.04,3,1,1,0
508.1,3,1,1,0
508.17,3,1,1,0
508.24,3,1,1,0
508.3,3,1,1,0
508.37,3,1,1,0
508.44,3,1,1,0
508.5,3,1,1,0
508.57,3,1,1,0
508.64,3,1,1,0
508.71,3,1,1,0
508.77,3,1,1,0
508.84,3,1,1,0
508.91,3,1,1,0
508.97,3,1,1,0
509.04,3,1,1,0
509.11,3,1,1,0
509.17,3,1,1,0
509.24,3,1,1,0
509.31,3,1,1,0
509.38,3,1,1,0
509.44,3,1,1,0
509.51,3,1,1,0
509.59,3,1,1,0
509.66,3,1,1,0
509.72,3,1,1,0
509.79,3,1,1,0
509.85,3,1,1,0
509.92,3,1,1,0
509.99,3,1,1,0
510.05,3,1,1,0
510.12,3,1,1,0
510.19,3,1,1,0
510.25,3,1,1,0
510.32,3,1,1,0
510.38,3,1,1,0
510.45,3,1,1,0
510.52,3,1,1,0
510.58,3,1,1,0
510.65,3,1,1,0
510.72,3,1,1,0
510.78,3,1,1,0
510.85,3,1,1,0
510.92,3,1,1,0
510.98,3,1,1,0
511.05,3,1,1,0
511.11,3,1,1,0
511.18,3,1,1,0
511.25,3,1,1,0
511.31,3,1,1,0
511.38,3,1,1,0
511.45,3,1,1,0
511.51,3,1,1,0
511.58,3,1,1,0
511.65,3,1,1,0
511.71,3,1,1,0
511.78,3,1,1,0
511.84,3,1,1,0
511.91,3,1,1,0
511.98,3,1,1,0
512.04,3,1,1,0
512.11,3,1,1,0
512.18,3,1,1,0
512.24,3,1,1,0
512.31,3,1,1,0
512.38,3,1,1,0
512.45,3,1,1,0
512.51,3,1,1,0
512.58,3,1,1,0
512.65,3,1,1,0
512.71,3,1,1,0
512.78,3,1,1,0
512.85,3,1,1,0
512.91,3,1,1,0
512.98,3,1,1,0
513.05,3,1,1,0
513.11,3,1,1,0
513.18,3,1,1,0
513.25,3,1,1,0
513.31,3,1,1,0
513.38,3,1,1,0
513.45,3,1,1,0
513.51,3,1,1,0
513.58,3,1,1,0
513.65,3,1,1,0
513.71,3,1,1,0
513.78,3,1,1,0
513.85,3,1,1,0
513.91,3,1,1,0
513.98,3,1,1,0
514.05,3,1,1,0
514.12,3,1,1,0
514.18,3,1,1,0
514.25,3,1,1,0
514.32,3,1,1,0
514.38,3,1,1,0
514.45,3,1,1,0
514.52,3,1,1,0
514.58,3,1,1,0
514.65,3,1,1,0
514.72,3,1,1,0
514.79,3,1,1,0
514.85,3,1,1,0
514.92,3,1,1,0
514.99,3,1,1,0
515.05,3,1,1,0
515.12,3,1,1,0
515.19,3,1,1,0
515.25,3,1,1,0
515.32,3,1,1,0
515.39,3,1,1,0
515.46,3,1,1,0
515.52,3,1,1,0
515.59,3,1,1,0
515.66,3,1,1,0
515.72,3,1,1,0
515.79,3,1,1,0
515.86,3,1,1,0
515.93,3,1,1,0
515.99,3,1,1,0
516.06,3,1,1,0
516.13,3,1,1,0
516.19,3,1,1,0
516.27,3,1,1,0
516.33,3,1,1,0
516.4,3,1,1,0
516.47,3,1,1,0
516.53,3,1,1,0
516.6,3,1,1,0
516.67,3,1,1,0
516.73,3,1,1,0
516.8,3,1,1,0
516.87,3,1,1,0
516.93,3,1,1,0
517.0,3,1,1,0
517.06,3,1,1,0
517.13,3,1,1,0
517.2,3,1,1,0
517.27,3,1,1,0
517.33,3,1,1,0
517.4,3,1,1,0
517.46,3,1,1,0
517.53,3,1,1,0
517.6,3,1,1,0
517.67,3,1,1,0
517.74,3,1,1,0
517.81,3,1,1,0
517.87,3,1,1,0
517.94,3,1,1,0
518.0,3,1,1,0
518.07,3,1,1,0
518.14,3,1,1,0
518.2,3,1,1,0
518.27,3,1,1,0
518.34,3,1,1,0
518.4,3,1,1,0
518.47,3,1,1,0
518.53,3,1,1,0
518.6,3,1,1,0
518.67,3,1,1,0
518.73,3,1,1,0
518.8,3,1,1,0
518.87,3,1,1,0
518.93,3,1,1,0
519.0,3,1,1,0
519.06,3,1,1,0
519.13,3,1,1,0
519.2,3,1,1,0
519.26,3,1,1,0
519.33,3,1,1,0
519.4,3,1,1,0
519.46,3,1,1,0
519.53,3,1,1,0
519.6,3,1,1,0
519.66,3,1,1,0
519.73,3,1,1,0
519.79,3,1,1,0
519.86,3,1,1,0
519.93,3,1,1,0
519.99,3,1,1,0
520.06,3,1,1,0
520.13,3,1,1,0
520.19,3,1,1,0
520.26,3,1,1,0
520.33,3,1,1,0
520.39,3,1,1,0
520.46,3,1,1,0
520.53,3,1,1,0
520.59,3,1,1,0
520.66,3,1,1,0
520.73,3,1,1,0
520.79,3,1,1,0
520.86,3,1,1,0
520.93,3,1,1,0
520.99,3,1,1,0
521.06,3,1,1,0
521.13,3,1,1,0
521.19,3,1,1,0
521.26,3,1,1,0
521.33,3,1,1,0
521.39,3,1,1,0
521.46,3,1,1,0
521.53,3,1,1,0
521.59,3,1,1,0
521.66,3,1,1,0
521.73,3,1,1,0
521.79,3,1,1,0
521.86,3,1,1,0
521.93,3,1,1,0
521.99,3,1,1,0
522.06,3,1,1,0
522.13,3,1,1,0
522.19,3,1,1,0
522.26,3,1,1,0
522.33,3,1,1,0
522.39,3,1,1,0
522.46,3,1,1,0
522.53,3,1,1,0
522.59,3,1,1,0
522.66,3,1,1,0
522.73,3,1,1,0
522.8,3,1,1,0
522.86,3,1,1,0
522.93,3,1,1,0
523.0,3,1,1,0
523.06,3,1,1,0
523.13,3,1,1,0
523.2,3,1,1,0
523.26,3,1,1,0
523.33,3,1,1,0
523.4,3,1,1,0
523.47,3,1,1,0
523.53,3,1,1,0
523.6,3,1,1,0
523.67,3,1,1,0
523.73,3,1,1,0
523.8,3,1,1,0
523.87,3,1,1,0
523.94,3,1,1,0
524.0,3,1,1,0
524.07,3,1,1,0
524.14,3,1,1,0
524.21,3,1,1,0
524.27,3,1,1,0
524.35,3,1,1,0
524.41,3,1,1,0
524.48,3,1,1,0
524.54,3,1,1,0
524.61,3,1,1,0
524.68,3,1,1,0
524.74,3,1,1,0
524.81,3,1,1,0
524.88,3,1,1,0
524.94,3,1,1,0
525.01,3,1,1,0
525.08,3,1,1,0
525.14,3,1,1,0
525.21,3,1,1,0
525.27,3,1,1,0
525.34,3,1,1,0
525.41,3,1,1,0
525.47,3,1,1,0
525.54,3,1,1,0
525.61,3,1,1,0
525.67,3,1,1,0
525.74,3,1,1,0
525.8,3,1,1,0
525.87,3,1,1,0
525.94,3,1,1,0
526.0,3,1,1,0
526.07,3,1,1,0
526.14,3,1,1,0
526.2,3,1,1,0
526.27,3,1,1,0
526.34,3,1,1,0
526.4,3,1,1,0
526.47,3,1,1,0
526.54,3,1,1,0
526.6,3,1,1,0
526.67,3,1,1,0
526.73,3,1,1,0
526.8,3,1,1,0
526.87,3,1,1,0
526.93,3,1,1,0
527.0,3,1,1,0
527.07,3,1,1,0
527.13,3,1,1,0
527.2,3,1,1,0
527.27,3,1,1,0
527.33,3,1,1,0
527.4,3,1,1,0
527.47,3,1,1,0
527.53,3,1,1,0
527.6,3,1,1,0
527.67,3,1,1,0
527.73,3,1,1,0
527.8,3,1,1,0
527.87,3,1,1,0
527.93,3,1,1,0
528.0,3,1,1,0
528.07,3,1,1,0
528.13,3,1,1,0
528.2,3,1,1,0
528.27,3,1,1,0
528.33,3,1,1,0
528.4,3,1,1,0
528.47,3,1,1,0
528.53,3,1,1,0
528.6,3,1,1,0
528.67,3,1,1,0
528.74,3,1,1,0
528.8,3,1,1,0
528.87,3,1,1,0
528.94,3,1,1,0
529.0,3,1,1,0
529.07,3,1,1,0
529.14,3,1,1,0
529.2,3,1,1,0
529.27,3,1,1,0
529.34,3,1,1,0
529.4,3,1,1,0
529.47,3,1,1,0
529.54,3,1,1,0
529.6,3,1,1,0
529.67,3,1,1,0
529.74,3,1,1,0
529.81,3,1,1,0
529.87,3,1,1,0
529.94,3,1,1,0
530.01,3,1,1,0
530.07,3,1,1,0
530.14,3,1,1,0
530.21,3,1,1,0
530.27,3,1,1,0
530.34,3,1,1,0
530.41,3,1,1,0
530.47,3,1,1,0
530.54,3,1,1,0
530.61,3,1,1,0
530.68,3,1,1,0
530.74,3,1,1,0
530.81,3,1,1,0
530.88,3,1,1,0
530.94,3,1,1,0
531.01,3,1,1,0
531.09,3,1,1,0
531.15,3,1,1,0
531.22,4,1,1,0
531.29,4,1,1,0
531.35,3,1,1,0
531.42,3,1,1,0
531.48,3,1,1,0
531.55,3,1,1,0
531.62,3,1,1,0
531.68,3,1,1,0
531.75,3,1,1,0
531.82,3,1,1,0
531.88,3,1,1,0
531.95,3,1,1,0
532.01,3,1,1,0
532.08,3,1,1,0
532.15,3,1,1,0
532.21,3,1,1,0
532.28,3,1,1,0
532.35,3,1,1,0
532.41,3,1,1,0
532.48,3,1,1,0
532.54,3,1,1,0
532.61,3,1,1,0
532.68,3,1,1,0
532.75,3,1,1,0
532.81,3,1,1,0
532.88,3,1,1,0
532.94,3,1,1,0
533.01,3,1,1,0
533.08,3,1,1,0
533.14,3,1,1,0
533.21,3,1,1,0
533.28,3,1,1,0
533.34,3,1,1,0
533.41,3,1,1,0
533.48,3,1,1,0
533.54,3,1,1,0
533.61,3,1,1,0
533.68,3,1,1,0
533.74,3,1,1,0
533.81,3,1,1,0
533.88,3,1,1,0
533.94,3,1,1,0
534.01,3,1,1,0
534.08,3,1,1,0
534.14,3,1,1,0
534.21,3,1,1,0
534.28,3,1,1,0
534.34,3,1,1,0
534.41,3,1,1,0
534.48,3,1,1,0
534.54,3,1,1,0
534.61,3,1,1,0
534.68,3,1,1,0
534.74,3,1,1,0
534.81,3,1,1,0
534.88,3,1,1,0
534.94,3,1,1,0
535.01,3,1,1,0
535.08,3,1,1,0
535.14,3,1,1,0
535.21,3,1,1,0
535.27,3,1,1,0
535.34,3,1,1,0
535.41,3,1,1,0
535.47,3,1,1,0
535.54,3,1,1,0
535.61,3,1,1,0
535.68,3,1,1,0
535.74,3,1,1,0
535.81,3,1,1,0
535.88,3,1,1,0
535.94,3,1,1,0
536.01,3,1,1,0
536.08,3,1,1,0
536.14,3,1,1,0
536.21,3,1,1,0
536.28,3,1,1,0
536.35,3,1,1,0
536.41,3,1,1,0
536.48,3,1,1,0
536.55,3,1,1,0
536.61,3,1,1,0
536.68,3,1,1,0
536.75,3,1,1,0
536.82,3,1,1,0
536.88,3,1,1,0
536.95,3,1,1,0
537.02,3,1,1,0
537.08,3,1,1,0
537.15,3,1,1,0
537.22,3,1,1,0
537.28,3,1,1,0
537.35,3,1,1,0
537.42,3,1,1,0
537.49,3,1,1,0
537.56,3,1,1,0
537.63,3,1,1,0
537.69,3,1,1,0
537.76,3,1,1,0
537.82,3,1,1,0
537.89,3,1,1,0
537.96,3,1,1,0
538.02,3,1,1,0
538.09,3,1,1,0
538.15,3,1,1,0
538.22,3,1,1,0
538.29,3,1,1,0
538.35,3,1,1,0
538.42,3,1,1,0
538.49,3,1,1,0
538.55,3,1,1,0
538.62,3,1,1,0
538.69,3,1,1,0
538.75,3,1,1,0
538.82,3,1,1,0
538.88,3,1,1,0
538.95,3,1,1,0
539.02,3,1,1,0
539.08,3,1,1,0
539.15,3,1,1,0
539.22,3,1,1,0
539.28,3,1,1,0
539.35,3,1,1,0
539.41,3,1,1,0
539.48,3,1,1,0
539.55,3,1,1,0
539.62,3,1,1,0
539.68,3,1,1,0
539.75,3,1,1,0
539.81,3,1,1,0
539.88,3,1,1,0
539.95,3,1,1,0
540.01,3,1,1,0
540.08,3,1,1,0
540.15,3,1,1,0
540.21,3,1,1,0
540.28,3,1,1,0
540.35,3,1,1,0
540.41,3,1,1,0
540.48,3,1,1,0
540.55,3,1,1,0
540.61,3,1,1,0
540.68,3,1,1,0
540.75,3,1,1,0
540.81,3,1,1,0
540.88,3,1,1,0
540.95,3,1,1,0
541.01,3,1,1,0
541.08,3,1,1,0
541.15,3,1,1,0
541.21,3,1,1,0
541.28,3,1,1,0
541.34,3,1,1,0
541.41,3,1,1,0
541.48,3,1,1,0
541.55,3,1,1,0
541.61,3,1,1,0
541.68,3,1,1,0
541.75,3,1,1,0
541.81,3,1,1,0
541.88,3,1,1,0
541.95,3,1,1,0
542.01,3,1,1,0
542.08,3,1,1,0
542.15,3,1,1,0
542.21,3,1,1,0
542.28,3,1,1,0
542.35,3,1,1,0
542.41,3,1,1,0
542.48,3,1,1,0
542.55,3,1,1,0
542.62,3,1,1,0
542.68,3,1,1,0
542.75,3,1,1,0
542.82,3,1,1,0
542.88,3,1,1,0
542.95,3,1,1,0
543.02,3,1,1,0
543.08,3,1,1,0
543.15,3,1,1,0
543.22,3,1,1,0
543.28,3,1,1,0
543.35,3,1,1,0
543.42,3,1,1,0
543.49,3,1,1,0
543.55,3,1,1,0
543.62,3,1,1,0
543.69,3,1,1,0
543.75,3,1,1,0
543.82,3,1,1,0
543.89,3,1,1,0
543.96,3,1,1,0
544.03,3,1,1,0
544.1,3,1,1,0
544.16,3,1,1,0
544.23,3,1,1,0
544.3,3,1,1,0
544.37,3,1,1,0
544.43,3,1,1,0
544.5,3,1,1,0
544.57,3,1,1,0
544.63,3,1,1,0
544.7,3,1,1,0
544.77,3,1,1,0
544.83,3,1,1,0
544.9,3,1,1,0
544.96,3,1,1,0
545.03,3,1,1,0
545.1,3,1,1,0
545.16,3,1,1,0
545.23,3,1,1,0
545.3,3,1,1,0
545.36,3,1,1,0
545.43,3,1,1,0
545.5,3,1,1,0
545.56,3,1,1,0
545.63,3,1,1,0
545.69,3,1,1,0
545.76,3,1,1,0
545.83,3,1,1,0
545.89,3,1,1,0
545.96,3,1,1,0
546.03,3,1,1,0
546.09,3,1,1,0
546.16,3,1,1,0
546.23,3,1,1,0
546.29,3,1,1,0
546.36,3,1,1,0
546.43,3,1,1,0
546.49,3,1,1,0
546.56,3,1,1,0
546.63,3,1,1,0
546.69,3,1,1,0
546.76,3,1,1,0
546.83,3,1,1,0
546.89,3,1,1,0
546.96,3,1,1,0
547.03,3,1,1,0
547.09,3,1,1,0
547.16,3,1,1,0
547.23,3,1,1,0
547.29,3,1,1,0
547.36,3,1,1,0
547.43,3,1,1,0
547.49,3,1,1,0
547.56,3,1,1,0
547.63,3,1,1,0
547.69,3,1,1,0
547.76,3,1,1,0
547.83,3,1,1,0
547.89,3,1,1,0
547.96,3,1,1,0
548.03,3,1,1,0
548.09,3,1,1,0
548.16,3,1,1,0
548.23,3,1,1,0
548.29,3,1,1,0
548.36,3,1,1,0
548.43,3,1,1,0
548.5,3,1,1,0
548.56,3,1,1,0
548.63,3,1,1,0
548.7,3,1,1,0
548.77,3,1,1,0
548.83,3,1,1,0
548.9,3,1,1,0
548.97,3,1,1,0
549.03,3,1,1,0
549.1,3,1,1,0
549.17,3,1,1,0
549.24,3,1,1,0
549.3,3,1,1,0
549.37,3,1,1,0
549.44,3,1,1,0
549.5,3,1,1,0
549.57,3,1,1,0
549.64,3,1,1,0
549.71,3,1,1,0
549.77,3,1,1,0
549.84,3,1,1,0
549.91,3,1,1,0
549.97,3,1,1,0
550.04,3,1,1,0
550.11,3,1,1,0
550.18,3,1,1,0
550.24,3,1,1,0
550.31,3,1,1,0
550.38,3,1,1,0
550.45,3,1,1,0
550.51,3,1,1,0
550.58,3,1,1,0
550.65,3,1,1,0
550.72,3,1,1,0
550.79,3,1,1,0
550.85,3,1,1,0
550.92,3,1,1,0
550.98,3,1,1,0
551.05,3,1,1,0
551.12,3,1,1,0
551.18,3,1,1,0
551.25,3,1,1,0
551.32,3,1,1,0
551.39,3,1,1,0
551.45,3,1,1,0
551.52,3,1,1,0
551.58,3,1,1,0
551.65,3,1,1,0
551.72,3,1,1,0
551.78,3,1,1,0
551.85,3,1,1,0
551.92,3,1,1,0
551.98,3,1,1,0
552.05,3,1,1,0
552.11,3,1,1,0
552.18,3,1,1,0
552.25,3,1,1,0
552.32,3,1,1,0
552.38,3,1,1,0
552.45,3,1,1,0
552.51,3,1,1,0
552.58,3,1,1,0
552.65,3,1,1,0
552.71,3,1,1,0
552.78,3,1,1,0
552.85,3,1,1,0
552.91,3,1,1,0
552.98,3,1,1,0
553.05,3,1,1,0
553.11,3,1,1,0
553.18,3,1,1,0
553.25,3,1,1,0
553.31,3,1,1,0
553.38,3,1,1,0
553.45,3,1,1,0
553.51,3,1,1,0
553.58,3,1,1,0
553.64,3,1,1,0
553.71,3,1,1,0
553.78,3,1,1,0
553.84,3,1,1,0
553.91,3,1,1,0
553.98,3,1,1,0
554.04,3,1,1,0
554.11,3,1,1,0
554.18,3,1,1,0
554.24,3,1,1,0
554.31,3,1,1,0
554.38,3,1,1,0
554.44,3,1,1,0
554.51,3,1,1,0
554.58,3,1,1,0
554.64,3,1,1,0
554.71,3,1,1,0
554.78,3,1,1,0
554.84,3,1,1,0
554.91,3,1,1,0
554.97,3,1,1,0
555.04,3,1,1,0
555.11,3,1,1,0
555.18,3,1,1,0
555.24,3,1,1,0
555.31,3,1,1,0
555.38,3,1,1,0
555.44,3,1,1,0
555.51,3,1,1,0
555.58,3,1,1,0
555.64,3,1,1,0
555.71,3,1,1,0
555.78,3,1,1,0
555.84,3,1,1,0
555.91,3,1,1,0
555.98,3,1,1,0
556.04,3,1,1,0
556.11,3,1,1,0
556.18,3,1,1,0
556.24,3,1,1,0
556.31,3,1,1,0
556.38,3,1,1,0
556.44,3,1,1,0
556.51,3,1,1,0
556.58,3,1,1,0
556.64,3,1,1,0
556.71,3,1,1,0
556.78,3,1,1,0
556.84,3,1,1,0
556.91,3,1,1,0
556.98,3,1,1,0
557.05,3,1,1,0
557.11,3,1,1,0
557.18,3,1,1,0
557.25,3,1,1,0
557.31,3,1,1,0
557.38,3,1,1,0
557.45,3,1,1,0
557.52,3,1,1,0
557.59,3,1,1,0
557.65,3,1,1,0
557.72,3,1,1,0
557.78,3,1,1,0
557.85,3,1,1,0
557.92,3,1,1,0
557.98,3,1,1,0
558.05,3,1,1,0
558.12,3,1,1,0
558.18,3,1,1,0
558.25,3,1,1,0
558.31,3,1,1,0
558.38,3,1,1,0
558.45,3,1,1,0
558.51,3,1,1,0
558.58,3,1,1,0
558.65,3,1,1,0
558.71,3,1,1,0
558.78,3,1,1,0
558.85,3,1,1,0
558.92,3,1,1,0
558.99,3,1,1,0
559.05,3,1,1,0
559.12,3,1,1,0
559.18,3,1,1,0
559.25,3,1,1,0
559.32,3,1,1,0
559.38,3,1,1,0
559.45,3,1,1,0
559.52,3,1,1,0
559.58,3,1,1,0
559.65,3,1,1,0
559.72,3,1,1,0
559.78,3,1,1,0
559.85,3,1,1,0
559.91,3,1,1,0
559.98,3,1,1,0
560.05,3,1,1,0
560.11,3,1,1,0
560.18,3,1,1,0
560.25,3,1,1,0
560.31,3,1,1,0
560.38,3,1,1,0
560.45,3,1,1,0
560.51,3,1,1,0
560.58,3,1,1,0
560.65,3,1,1,0
560.71,3,1,1,0
560.78,3,1,1,0
560.84,3,1,1,0
560.91,3,1,1,0
560.98,3,1,1,0
561.04,3,1,1,0
561.11,3,1,1,0
561.18,3,1,1,0
561.24,3,1,1,0
561.31,3,1,1,0
561.38,3,1,1,0
561.44,3,1,1,0
561.51,3,1,1,0
561.58,3,1,1,0
561.64,3,1,1,0
561.71,3,1,1,0
561.77,3,1,1,0
561.84,3,1,1,0
561.91,3,1,1,0
561.97,3,1,1,0
562.04,3,1,1,0
562.11,3,1,1,0
562.17,3,1,1,0
562.24,3,1,1,0
562.31,3,1,1,0
562.37,3,1,1,0
562.44,3,1,1,0
562.51,3,1,1,0
562.57,3,1,1,0
562.64,3,1,1,0
562.71,3,1,1,0
562.77,3,1,1,0
562.84,3,1,1,0
562.91,3,1,1,0
562.97,3,1,1,0
563.04,3,1,1,0
563.11,3,1,1,0
563.17,3,1,1,0
563.24,3,1,1,0
563.31,3,1,1,0
563.38,3,1,1,0
563.44,3,1,1,0
563.51,3,1,1,0
563.58,3,1,1,0
563.64,3,1,1,0
563.71,3,1,1,0
563.78,3,1,1,0
563.84,3,1,1,0
563.91,3,1,1,0
563.98,3,1,1,0
564.04,3,1,1,0
564.11,3,1,1,0
564.18,3,1,1,0
564.25,3,1,1,0
564.31,3,1,1,0
564.38,3,1,1,0
564.45,3,1,1,0
564.51,3,1,1,0
564.58,3,1,1,0
564.65,3,1,1,0
564.71,3,1,1,0
564.78,3,1,1,0
564.85,3,1,1,0
564.92,3,1,1,0
564.98,3,1,1,0
565.05,3,1,1,0
565.12,3,1,1,0
565.18,3,1,1,0
565.25,3,1,1,0
565.32,3,1,1,0
565.38,3,1,1,0
565.46,3,1,1,0
565.52,3,1,1,0
565.59,3,1,1,0
565.66,3,1,1,0
565.72,3,1,1,0
565.79,3,1,1,0
565.85,3,1,1,0
565.92,3,1,1,0
565.99,3,1,1,0
566.05,3,1,1,0
566.12,3,1,1,0
566.19,3,1,1,0
566.25,3,1,1,0
566.32,3,1,1,0
566.38,3,1,1,0
566.45,3,1,1,0
566.52,3,1,1,0
566.58,3,1,1,0
566.65,3,1,1,0
