ElapsedSec,Phase,MissionElapsedSec,MissionEndReason,MissionTotalTimeout
773.25,3,773.25,RUNNING,0
773.32,3,773.32,RUNNING,0
773.39,4,773.39,RUNNING,0
773.46,3,773.46,RUNNING,0
773.52,3,773.52,RUNNING,0
773.59,4,773.59,RUNNING,0
773.66,3,773.66,RUNNING,0
773.73,3,773.73,RUNNING,0
773.8,4,773.8,RUNNING,0
773.87,3,773.87,RUNNING,0
773.94,3,773.94,RUNNING,0
774.0,4,774.0,RUNNING,0
774.07,3,774.07,RUNNING,0
774.14,3,774.14,RUNNING,0
774.2,4,774.2,RUNNING,0
774.27,3,774.27,RUNNING,0
774.34,3,774.34,RUNNING,0
774.4,4,774.4,RUNNING,0
774.47,3,774.47,RUNNING,0
774.54,3,774.54,RUNNING,0
774.6,4,774.6,RUNNING,0
774.67,3,774.67,RUNNING,0
774.74,3,774.74,RUNNING,0
774.81,4,774.81,RUNNING,0
774.88,3,774.88,RUNNING,0
774.95,3,774.95,RUNNING,0
775.01,4,775.01,RUNNING,0
775.08,3,775.08,RUNNING,0
775.15,3,775.15,RUNNING,0
775.21,4,775.21,RUNNING,0
775.28,3,775.28,RUNNING,0
775.35,3,775.35,RUNNING,0
775.42,4,775.42,RUNNING,0
775.49,3,775.49,RUNNING,0
775.55,3,775.55,RUNNING,0
775.62,4,775.62,RUNNING,0
775.69,3,775.69,RUNNING,0
775.75,3,775.75,RUNNING,0
775.82,4,775.82,RUNNING,0
775.89,3,775.89,RUNNING,0
775.95,3,775.95,RUNNING,0
776.02,4,776.02,RUNNING,0
776.09,3,776.09,RUNNING,0
776.16,3,776.16,RUNNING,0
776.23,4,776.23,RUNNING,0
776.3,3,776.3,RUNNING,0
776.36,3,776.36,RUNNING,0
776.43,4,776.43,RUNNING,0
776.5,3,776.5,RUNNING,0
776.57,3,776.57,RUNNING,0
776.63,4,776.63,RUNNING,0
776.7,3,776.7,RUNNING,0
776.77,3,776.77,RUNNING,0
776.83,4,776.83,RUNNING,0
776.9,3,776.9,RUNNING,0
776.97,3,776.97,RUNNING,0
777.03,4,777.03,RUNNING,0
777.1,3,777.1,RUNNING,0
777.17,3,777.17,RUNNING,0
777.23,4,777.23,RUNNING,0
777.3,3,777.3,RUNNING,0
777.37,3,777.37,RUNNING,0
777.44,4,777.44,RUNNING,0
777.5,4,777.5,RUNNING,0
777.58,3,777.58,RUNNING,0
777.65,4,777.65,RUNNING,0
777.71,3,777.71,RUNNING,0
777.78,3,777.78,RUNNING,0
777.85,4,777.85,RUNNING,0
777.92,3,777.92,RUNNING,0
777.98,3,777.98,RUNNING,0
778.05,4,778.05,RUNNING,0
778.12,3,778.12,RUNNING,0
778.19,3,778.19,RUNNING,0
778.26,4,778.26,RUNNING,0
778.33,3,778.33,RUNNING,0
778.39,3,778.39,RUNNING,0
778.46,4,778.46,RUNNING,0
778.53,3,778.53,RUNNING,0
778.59,3,778.59,RUNNING,0
778.66,4,778.66,RUNNING,0
778.73,3,778.73,RUNNING,0
778.79,3,778.79,RUNNING,0
778.86,4,778.86,RUNNING,0
778.93,4,778.93,RUNNING,0
779.0,3,779.0,RUNNING,0
779.07,4,779.07,RUNNING,0
779.14,3,779.14,RUNNING,0
779.21,3,779.21,RUNNING,0
779.28,4,779.28,RUNNING,0
779.35,3,779.35,RUNNING,0
779.42,3,779.42,RUNNING,0
779.49,4,779.49,RUNNING,0
779.56,3,779.56,RUNNING,0
779.63,3,779.63,RUNNING,0
779.69,4,779.69,RUNNING,0
779.76,3,779.76,RUNNING,0
779.83,3,779.83,RUNNING,0
779.91,4,779.91,RUNNING,0
779.97,3,779.97,RUNNING,0
780.04,3,780.04,RUNNING,0
780.11,4,780.11,RUNNING,0
780.18,3,780.18,RUNNING,0
780.24,3,780.24,RUNNING,0
780.31,4,780.31,RUNNING,0
780.38,3,780.38,RUNNING,0
780.44,3,780.44,RUNNING,0
780.51,4,780.51,RUNNING,0
780.58,3,780.58,RUNNING,0
780.65,3,780.65,RUNNING,0
780.71,4,780.71,RUNNING,0
780.78,3,780.78,RUNNING,0
780.84,3,780.84,RUNNING,0
780.91,4,780.91,RUNNING,0
780.98,3,780.98,RUNNING,0
781.04,3,781.04,RUNNING,0
781.11,4,781.11,RUNNING,0
781.18,3,781.18,RUNNING,0
781.25,3,781.25,RUNNING,0
781.31,4,781.31,RUNNING,0
781.38,3,781.38,RUNNING,0
781.45,3,781.45,RUNNING,0
781.52,4,781.52,RUNNING,0
781.59,3,781.59,RUNNING,0
781.66,3,781.66,RUNNING,0
781.73,4,781.73,RUNNING,0
781.79,3,781.79,RUNNING,0
781.86,3,781.86,RUNNING,0
781.93,4,781.93,RUNNING,0
782.0,3,782.0,RUNNING,0
782.06,3,782.06,RUNNING,0
782.13,4,782.13,RUNNING,0
782.2,3,782.2,RUNNING,0
782.26,3,782.26,RUNNING,0
782.33,4,782.33,RUNNING,0
782.4,3,782.4,RUNNING,0
782.46,3,782.46,RUNNING,0
782.53,4,782.53,RUNNING,0
782.6,3,782.6,RUNNING,0
782.67,3,782.67,RUNNING,0
782.73,4,782.73,RUNNING,0
782.8,3,782.8,RUNNING,0
782.87,3,782.87,RUNNING,0
782.93,4,782.93,RUNNING,0
783.0,3,783.0,RUNNING,0
783.07,3,783.07,RUNNING,0
783.14,4,783.14,RUNNING,0
783.21,3,783.21,RUNNING,0
783.28,3,783.28,RUNNING,0
783.35,4,783.35,RUNNING,0
783.42,3,783.42,RUNNING,0
783.5,3,783.5,RUNNING,0
783.57,4,783.57,RUNNING,0
783.63,3,783.63,RUNNING,0
783.7,3,783.7,RUNNING,0
783.77,4,783.77,RUNNING,0
783.84,3,783.84,RUNNING,0
783.91,3,783.91,RUNNING,0
783.98,4,783.98,RUNNING,0
784.05,3,784.05,RUNNING,0
784.12,4,784.12,RUNNING,0
784.19,4,784.19,RUNNING,0
784.26,3,784.26,RUNNING,0
784.33,4,784.33,RUNNING,0
784.4,4,784.4,RUNNING,0
784.46,3,784.46,RUNNING,0
784.53,4,784.53,RUNNING,0
784.6,4,784.6,RUNNING,0
784.67,3,784.67,RUNNING,0
784.74,4,784.74,RUNNING,0
784.81,4,784.81,RUNNING,0
784.88,3,784.88,RUNNING,0
784.95,4,784.95,RUNNING,0
785.01,4,785.01,RUNNING,0
785.08,3,785.08,RUNNING,0
785.16,4,785.16,RUNNING,0
785.22,4,785.22,RUNNING,0
785.29,3,785.29,RUNNING,0
785.36,4,785.36,RUNNING,0
785.44,3,785.44,RUNNING,0
785.51,3,785.51,RUNNING,0
785.57,4,785.57,RUNNING,0
785.64,3,785.64,RUNNING,0
785.71,3,785.71,RUNNING,0
785.77,4,785.77,RUNNING,0
785.84,3,785.84,RUNNING,0
785.91,3,785.91,RUNNING,0
785.98,4,785.98,RUNNING,0
786.04,3,786.04,RUNNING,0
786.11,3,786.11,RUNNING,0
786.18,4,786.18,RUNNING,0
786.25,3,786.25,RUNNING,0
786.32,3,786.32,RUNNING,0
786.39,4,786.39,RUNNING,0
786.46,3,786.46,RUNNING,0
786.52,3,786.52,RUNNING,0
786.59,4,786.59,RUNNING,0
786.66,3,786.66,RUNNING,0
786.73,3,786.73,RUNNING,0
786.8,4,786.8,RUNNING,0
786.87,3,786.87,RUNNING,0
786.94,3,786.94,RUNNING,0
787.01,4,787.01,RUNNING,0
787.07,3,787.07,RUNNING,0
787.14,3,787.14,RUNNING,0
787.21,4,787.21,RUNNING,0
787.28,3,787.28,RUNNING,0
787.35,3,787.35,RUNNING,0
787.42,4,787.42,RUNNING,0
787.48,3,787.48,RUNNING,0
787.55,3,787.55,RUNNING,0
787.62,4,787.62,RUNNING,0
787.68,3,787.68,RUNNING,0
787.75,3,787.75,RUNNING,0
787.82,4,787.82,RUNNING,0
787.88,3,787.88,RUNNING,0
787.95,3,787.95,RUNNING,0
788.02,4,788.02,RUNNING,0
788.08,3,788.08,RUNNING,0
788.15,3,788.15,RUNNING,0
788.22,4,788.22,RUNNING,0
788.28,3,788.28,RUNNING,0
788.35,3,788.35,RUNNING,0
788.42,4,788.42,RUNNING,0
788.48,3,788.48,RUNNING,0
788.55,3,788.55,RUNNING,0
788.61,4,788.61,RUNNING,0
788.68,3,788.68,RUNNING,0
788.75,3,788.75,RUNNING,0
788.82,4,788.82,RUNNING,0
788.89,3,788.89,RUNNING,0
788.95,3,788.95,RUNNING,0
789.02,4,789.02,RUNNING,0
789.09,3,789.09,RUNNING,0
789.16,3,789.16,RUNNING,0
789.23,4,789.23,RUNNING,0
789.29,3,789.29,RUNNING,0
789.36,3,789.36,RUNNING,0
789.42,4,789.42,RUNNING,0
789.49,3,789.49,RUNNING,0
789.56,3,789.56,RUNNING,0
789.63,4,789.63,RUNNING,0
789.69,3,789.69,RUNNING,0
789.76,3,789.76,RUNNING,0
789.83,4,789.83,RUNNING,0
789.89,3,789.89,RUNNING,0
789.96,3,789.96,RUNNING,0
790.03,4,790.03,RUNNING,0
790.1,3,790.1,RUNNING,0
790.17,3,790.17,RUNNING,0
790.24,4,790.24,RUNNING,0
790.3,3,790.3,RUNNING,0
790.37,3,790.37,RUNNING,0
790.43,4,790.43,RUNNING,0
790.5,3,790.5,RUNNING,0
790.57,3,790.57,RUNNING,0
790.64,4,790.64,RUNNING,0
790.71,3,790.71,RUNNING,0
790.78,3,790.78,RUNNING,0
790.86,4,790.86,RUNNING,0
790.92,3,790.92,RUNNING,0
790.99,3,790.99,RUNNING,0
791.06,4,791.06,RUNNING,0
791.13,3,791.13,RUNNING,0
791.2,3,791.2,RUNNING,0
791.27,4,791.27,RUNNING,0
791.34,3,791.34,RUNNING,0
791.41,3,791.41,RUNNING,0
791.48,4,791.48,RUNNING,0
791.54,3,791.54,RUNNING,0
791.61,3,791.61,RUNNING,0
791.68,4,791.68,RUNNING,0
791.75,3,791.75,RUNNING,0
791.82,3,791.82,RUNNING,0
791.89,4,791.89,RUNNING,0
791.96,3,791.96,RUNNING,0
792.03,4,792.03,RUNNING,0
792.1,4,792.1,RUNNING,0
792.17,3,792.17,RUNNING,0
792.24,4,792.24,RUNNING,0
792.31,4,792.31,RUNNING,0
792.38,3,792.38,RUNNING,0
792.45,4,792.45,RUNNING,0
792.52,4,792.52,RUNNING,0
792.59,3,792.59,RUNNING,0
792.65,4,792.65,RUNNING,0
792.72,4,792.72,RUNNING,0
792.78,3,792.78,RUNNING,0
792.85,4,792.85,RUNNING,0
792.92,4,792.92,RUNNING,0
792.99,3,792.99,RUNNING,0
793.05,4,793.05,RUNNING,0
793.12,4,793.12,RUNNING,0
793.19,3,793.19,RUNNING,0
793.26,4,793.26,RUNNING,0
793.34,4,793.34,RUNNING,0
793.41,3,793.41,RUNNING,0
793.48,4,793.48,RUNNING,0
793.55,4,793.55,RUNNING,0
793.62,3,793.62,RUNNING,0
793.68,4,793.68,RUNNING,0
793.75,4,793.75,RUNNING,0
793.82,3,793.82,RUNNING,0
793.89,4,793.89,RUNNING,0
793.95,4,793.95,RUNNING,0
794.02,3,794.02,RUNNING,0
794.09,4,794.09,RUNNING,0
794.17,4,794.17,RUNNING,0
794.23,3,794.23,RUNNING,0
794.31,4,794.31,RUNNING,0
794.38,3,794.38,RUNNING,0
794.45,3,794.45,RUNNING,0
794.51,4,794.51,RUNNING,0
794.58,3,794.58,RUNNING,0
794.65,3,794.65,RUNNING,0
794.72,4,794.72,RUNNING,0
794.78,3,794.78,RUNNING,0
794.85,3,794.85,RUNNING,0
794.91,4,794.91,RUNNING,0
794.98,3,794.98,RUNNING,0
795.05,3,795.05,RUNNING,0
795.12,4,795.12,RUNNING,0
795.19,3,795.19,RUNNING,0
795.26,3,795.26,RUNNING,0
795.33,4,795.33,RUNNING,0
795.39,3,795.39,RUNNING,0
795.46,3,795.46,RUNNING,0
795.53,4,795.53,RUNNING,0
795.6,3,795.6,RUNNING,0
795.67,3,795.67,RUNNING,0
795.73,4,795.73,RUNNING,0
795.8,3,795.8,RUNNING,0
795.87,3,795.87,RUNNING,0
795.93,4,795.93,RUNNING,0
796.0,3,796.0,RUNNING,0
796.07,3,796.07,RUNNING,0
796.14,4,796.14,RUNNING,0
796.21,3,796.21,RUNNING,0
796.28,3,796.28,RUNNING,0
796.35,4,796.35,RUNNING,0
796.42,3,796.42,RUNNING,0
796.49,3,796.49,RUNNING,0
796.55,4,796.55,RUNNING,0
796.62,3,796.62,RUNNING,0
796.69,3,796.69,RUNNING,0
796.76,4,796.76,RUNNING,0
796.83,3,796.83,RUNNING,0
796.89,3,796.89,RUNNING,0
796.96,4,796.96,RUNNING,0
797.03,3,797.03,RUNNING,0
797.1,3,797.1,RUNNING,0
797.17,4,797.17,RUNNING,0
797.24,3,797.24,RUNNING,0
797.31,3,797.31,RUNNING,0
797.38,4,797.38,RUNNING,0
797.45,3,797.45,RUNNING,0
797.52,3,797.52,RUNNING,0
797.58,4,797.58,RUNNING,0
797.65,3,797.65,RUNNING,0
797.72,3,797.72,RUNNING,0
797.78,4,797.78,RUNNING,0
797.85,3,797.85,RUNNING,0
797.92,3,797.92,RUNNING,0
797.98,4,797.98,RUNNING,0
798.05,3,798.05,RUNNING,0
798.12,3,798.12,RUNNING,0
798.19,4,798.19,RUNNING,0
798.25,3,798.25,RUNNING,0
798.32,3,798.32,RUNNING,0
798.39,4,798.39,RUNNING,0
798.45,3,798.45,RUNNING,0
798.52,3,798.52,RUNNING,0
798.59,4,798.59,RUNNING,0
798.66,3,798.66,RUNNING,0
798.73,3,798.73,RUNNING,0
798.79,4,798.79,RUNNING,0
798.86,3,798.86,RUNNING,0
798.93,4,798.93,RUNNING,0
799.0,4,799.0,RUNNING,0
799.07,3,799.07,RUNNING,0
799.14,4,799.14,RUNNING,0
799.2,4,799.2,RUNNING,0
799.27,3,799.27,RUNNING,0
799.34,4,799.34,RUNNING,0
799.4,4,799.4,RUNNING,0
799.47,3,799.47,RUNNING,0
799.54,3,799.54,RUNNING,0
799.6,4,799.6,RUNNING,0
799.67,3,799.67,RUNNING,0
799.74,3,799.74,RUNNING,0
799.81,4,799.81,RUNNING,0
799.88,3,799.88,RUNNING,0
799.95,4,799.95,RUNNING,0
800.02,4,800.02,RUNNING,0
800.1,3,800.1,RUNNING,0
800.17,4,800.17,RUNNING,0
800.24,4,800.24,RUNNING,0
800.3,3,800.3,RUNNING,0
800.37,4,800.37,RUNNING,0
800.44,4,800.44,RUNNING,0
800.51,3,800.51,RUNNING,0
800.58,4,800.58,RUNNING,0
800.64,4,800.64,RUNNING,0
800.71,3,800.71,RUNNING,0
800.77,4,800.77,RUNNING,0
800.84,4,800.84,RUNNING,0
800.91,3,800.91,RUNNING,0
800.97,4,800.97,RUNNING,0
801.04,4,801.04,RUNNING,0
801.11,3,801.11,RUNNING,0
801.18,4,801.18,RUNNING,0
801.25,4,801.25,RUNNING,0
801.31,3,801.31,RUNNING,0
801.38,4,801.38,RUNNING,0
801.45,4,801.45,RUNNING,0
801.51,3,801.51,RUNNING,0
801.58,4,801.58,RUNNING,0
801.65,4,801.65,RUNNING,0
801.71,3,801.71,RUNNING,0
801.78,4,801.78,RUNNING,0
801.85,4,801.85,RUNNING,0
801.92,3,801.92,RUNNING,0
801.99,4,801.99,RUNNING,0
802.05,4,802.05,RUNNING,0
802.12,3,802.12,RUNNING,0
802.19,4,802.19,RUNNING,0
802.25,4,802.25,RUNNING,0
802.32,3,802.32,RUNNING,0
802.39,4,802.39,RUNNING,0
802.45,4,802.45,RUNNING,0
802.52,3,802.52,RUNNING,0
802.59,4,802.59,RUNNING,0
802.66,4,802.66,RUNNING,0
802.73,3,802.73,RUNNING,0
802.8,4,802.8,RUNNING,0
802.87,4,802.87,RUNNING,0
802.93,3,802.93,RUNNING,0
803.0,4,803.0,RUNNING,0
803.07,4,803.07,RUNNING,0
803.14,3,803.14,RUNNING,0
803.21,4,803.21,RUNNING,0
803.28,4,803.28,RUNNING,0
803.35,3,803.35,RUNNING,0
803.41,4,803.41,RUNNING,0
803.48,4,803.48,RUNNING,0
803.55,3,803.55,RUNNING,0
803.61,4,803.61,RUNNING,0
803.68,4,803.68,RUNNING,0
803.75,3,803.75,RUNNING,0
803.81,4,803.81,RUNNING,0
803.88,4,803.88,RUNNING,0
803.95,3,803.95,RUNNING,0
804.02,4,804.02,RUNNING,0
804.09,4,804.09,RUNNING,0
804.16,3,804.16,RUNNING,0
804.22,4,804.22,RUNNING,0
804.29,4,804.29,RUNNING,0
804.36,3,804.36,RUNNING,0
804.43,4,804.43,RUNNING,0
804.5,4,804.5,RUNNING,0
804.56,3,804.56,RUNNING,0
804.63,4,804.63,RUNNING,0
804.69,4,804.69,RUNNING,0
804.76,3,804.76,RUNNING,0
804.83,4,804.83,RUNNING,0
804.9,4,804.9,RUNNING,0
804.97,3,804.97,RUNNING,0
805.04,4,805.04,RUNNING,0
805.1,4,805.1,RUNNING,0
805.17,3,805.17,RUNNING,0
805.24,4,805.24,RUNNING,0
805.31,4,805.31,RUNNING,0
805.38,3,805.38,RUNNING,0
805.45,4,805.45,RUNNING,0
805.52,3,805.52,RUNNING,0
805.59,3,805.59,RUNNING,0
805.66,4,805.66,RUNNING,0
805.73,3,805.73,RUNNING,0
805.8,3,805.8,RUNNING,0
805.87,4,805.87,RUNNING,0
805.93,3,805.93,RUNNING,0
806.0,3,806.0,RUNNING,0
806.07,4,806.07,RUNNING,0
806.13,3,806.13,RUNNING,0
806.2,3,806.2,RUNNING,0
806.27,4,806.27,RUNNING,0
806.34,3,806.34,RUNNING,0
806.41,3,806.41,RUNNING,0
806.47,4,806.47,RUNNING,0
806.54,3,806.54,RUNNING,0
806.61,3,806.61,RUNNING,0
806.68,4,806.68,RUNNING,0
806.75,3,806.75,RUNNING,0
806.82,3,806.82,RUNNING,0
806.89,4,806.89,RUNNING,0
806.96,3,806.96,RUNNING,0
807.03,3,807.03,RUNNING,0
807.1,4,807.1,RUNNING,0
807.17,3,807.17,RUNNING,0
807.23,3,807.23,RUNNING,0
807.3,4,807.3,RUNNING,0
807.36,3,807.36,RUNNING,0
807.43,3,807.43,RUNNING,0
807.5,4,807.5,RUNNING,0
807.56,3,807.56,RUNNING,0
807.63,3,807.63,RUNNING,0
807.7,4,807.7,RUNNING,0
807.76,3,807.76,RUNNING,0
807.83,3,807.83,RUNNING,0
807.9,4,807.9,RUNNING,0
807.97,3,807.97,RUNNING,0
808.04,3,808.04,RUNNING,0
808.1,4,808.1,RUNNING,0
808.18,3,808.18,RUNNING,0
808.25,3,808.25,RUNNING,0
808.32,4,808.32,RUNNING,0
808.38,3,808.38,RUNNING,0
808.46,4,808.46,RUNNING,0
808.52,4,808.52,RUNNING,0
808.59,3,808.59,RUNNING,0
808.66,4,808.66,RUNNING,0
808.73,4,808.73,RUNNING,0
808.8,3,808.8,RUNNING,0
808.87,4,808.87,RUNNING,0
808.94,4,808.94,RUNNING,0
809.01,3,809.01,RUNNING,0
809.07,4,809.07,RUNNING,0
809.14,4,809.14,RUNNING,0
809.21,3,809.21,RUNNING,0
809.27,4,809.27,RUNNING,0
809.34,4,809.34,RUNNING,0
809.41,3,809.41,RUNNING,0
809.47,4,809.47,RUNNING,0
809.54,4,809.54,RUNNING,0
809.61,3,809.61,RUNNING,0
809.68,4,809.68,RUNNING,0
809.74,4,809.74,RUNNING,0
809.81,3,809.81,RUNNING,0
809.88,4,809.88,RUNNING,0
809.95,4,809.95,RUNNING,0
810.02,3,810.02,RUNNING,0
810.09,4,810.09,RUNNING,0
810.15,4,810.15,RUNNING,0
810.22,3,810.22,RUNNING,0
810.29,4,810.29,RUNNING,0
810.35,4,810.35,RUNNING,0
810.42,3,810.42,RUNNING,0
810.49,4,810.49,RUNNING,0
810.56,4,810.56,RUNNING,0
810.63,3,810.63,RUNNING,0
810.69,4,810.69,RUNNING,0
810.76,4,810.76,RUNNING,0
810.83,3,810.83,RUNNING,0
810.9,4,810.9,RUNNING,0
810.96,4,810.96,RUNNING,0
811.03,3,811.03,RUNNING,0
811.09,4,811.09,RUNNING,0
811.16,4,811.16,RUNNING,0
811.23,3,811.23,RUNNING,0
811.29,4,811.29,RUNNING,0
811.36,4,811.36,RUNNING,0
811.44,3,811.44,RUNNING,0
811.5,4,811.5,RUNNING,0
811.57,4,811.57,RUNNING,0
811.64,3,811.64,RUNNING,0
811.71,4,811.71,RUNNING,0
811.78,4,811.78,RUNNING,0
811.85,3,811.85,RUNNING,0
811.92,4,811.92,RUNNING,0
811.99,4,811.99,RUNNING,0
812.06,3,812.06,RUNNING,0
812.12,4,812.12,RUNNING,0
812.19,4,812.19,RUNNING,0
812.26,3,812.26,RUNNING,0
812.33,4,812.33,RUNNING,0
812.4,4,812.4,RUNNING,0
812.47,3,812.47,RUNNING,0
812.54,4,812.54,RUNNING,0
812.61,3,812.61,RUNNING,0
812.68,3,812.68,RUNNING,0
812.75,4,812.75,RUNNING,0
812.81,3,812.81,RUNNING,0
812.88,3,812.88,RUNNING,0
812.95,4,812.95,RUNNING,0
813.02,3,813.02,RUNNING,0
813.09,3,813.09,RUNNING,0
813.16,4,813.16,RUNNING,0
813.22,3,813.22,RUNNING,0
813.29,3,813.29,RUNNING,0
813.36,4,813.36,RUNNING,0
813.42,3,813.42,RUNNING,0
813.49,3,813.49,RUNNING,0
813.56,4,813.56,RUNNING,0
813.63,3,813.63,RUNNING,0
813.7,3,813.7,RUNNING,0
813.76,4,813.76,RUNNING,0
813.83,3,813.83,RUNNING,0
813.9,3,813.9,RUNNING,0
813.97,4,813.97,RUNNING,0
814.04,3,814.04,RUNNING,0
814.11,3,814.11,RUNNING,0
814.18,4,814.18,RUNNING,0
814.24,3,814.24,RUNNING,0
814.31,3,814.31,RUNNING,0
814.38,4,814.38,RUNNING,0
814.44,3,814.44,RUNNING,0
814.51,3,814.51,RUNNING,0
814.58,4,814.58,RUNNING,0
814.64,3,814.64,RUNNING,0
814.71,3,814.71,RUNNING,0
814.78,4,814.78,RUNNING,0
814.85,3,814.85,RUNNING,0
814.91,3,814.91,RUNNING,0
814.99,4,814.99,RUNNING,0
815.05,3,815.05,RUNNING,0
815.12,3,815.12,RUNNING,0
815.19,4,815.19,RUNNING,0
815.26,3,815.26,RUNNING,0
815.33,3,815.33,RUNNING,0
815.4,4,815.4,RUNNING,0
815.46,3,815.46,RUNNING,0
815.53,3,815.53,RUNNING,0
815.6,4,815.6,RUNNING,0
815.66,3,815.66,RUNNING,0
815.73,3,815.73,RUNNING,0
815.8,4,815.8,RUNNING,0
815.86,3,815.86,RUNNING,0
815.93,3,815.93,RUNNING,0
816.0,4,816.0,RUNNING,0
816.07,3,816.07,RUNNING,0
816.14,3,816.14,RUNNING,0
816.2,4,816.2,RUNNING,0
816.27,3,816.27,RUNNING,0
816.34,3,816.34,RUNNING,0
816.41,4,816.41,RUNNING,0
816.48,3,816.48,RUNNING,0
816.54,3,816.54,RUNNING,0
816.61,4,816.61,RUNNING,0
816.67,3,816.67,RUNNING,0
816.74,3,816.74,RUNNING,0
816.81,4,816.81,RUNNING,0
816.87,3,816.87,RUNNING,0
816.94,3,816.94,RUNNING,0
817.01,4,817.01,RUNNING,0
817.08,3,817.08,RUNNING,0
817.15,3,817.15,RUNNING,0
817.21,4,817.21,RUNNING,0
817.28,3,817.28,RUNNING,0
817.35,3,817.35,RUNNING,0
817.42,4,817.42,RUNNING,0
817.48,3,817.48,RUNNING,0
817.55,3,817.55,RUNNING,0
817.62,4,817.62,RUNNING,0
817.68,3,817.68,RUNNING,0
817.75,3,817.75,RUNNING,0
817.82,4,817.82,RUNNING,0
817.88,3,817.88,RUNNING,0
817.95,3,817.95,RUNNING,0
818.02,4,818.02,RUNNING,0
818.09,3,818.09,RUNNING,0
818.16,3,818.16,RUNNING,0
818.22,4,818.22,RUNNING,0
818.29,3,818.29,RUNNING,0
818.36,3,818.36,RUNNING,0
818.43,4,818.43,RUNNING,0
818.5,3,818.5,RUNNING,0
818.56,3,818.56,RUNNING,0
818.63,4,818.63,RUNNING,0
818.7,3,818.7,RUNNING,0
818.77,3,818.77,RUNNING,0
818.83,4,818.83,RUNNING,0
818.9,3,818.9,RUNNING,0
818.97,3,818.97,RUNNING,0
819.04,4,819.04,RUNNING,0
819.1,3,819.1,RUNNING,0
819.17,3,819.17,RUNNING,0
819.24,4,819.24,RUNNING,0
819.31,3,819.31,RUNNING,0
819.38,3,819.38,RUNNING,0
819.45,4,819.45,RUNNING,0
819.51,3,819.51,RUNNING,0
819.58,3,819.58,RUNNING,0
819.65,4,819.65,RUNNING,0
819.71,3,819.71,RUNNING,0
819.78,3,819.78,RUNNING,0
819.85,4,819.85,RUNNING,0
819.92,3,819.92,RUNNING,0
819.99,3,819.99,RUNNING,0
820.06,4,820.06,RUNNING,0
820.12,3,820.12,RUNNING,0
820.2,3,820.2,RUNNING,0
820.27,4,820.27,RUNNING,0
820.34,3,820.34,RUNNING,0
820.4,3,820.4,RUNNING,0
820.47,4,820.47,RUNNING,0
820.54,3,820.54,RUNNING,0
820.6,3,820.6,RUNNING,0
820.67,4,820.67,RUNNING,0
820.74,3,820.74,RUNNING,0
820.8,3,820.8,RUNNING,0
820.87,4,820.87,RUNNING,0
820.94,3,820.94,RUNNING,0
821.01,3,821.01,RUNNING,0
821.08,4,821.08,RUNNING,0
821.15,3,821.15,RUNNING,0
821.22,4,821.22,RUNNING,0
821.28,4,821.28,RUNNING,0
821.35,3,821.35,RUNNING,0
821.43,4,821.43,RUNNING,0
821.49,4,821.49,RUNNING,0
821.57,3,821.57,RUNNING,0
821.64,4,821.64,RUNNING,0
821.71,4,821.71,RUNNING,0
821.78,3,821.78,RUNNING,0
821.85,4,821.85,RUNNING,0
821.91,4,821.91,RUNNING,0
821.98,3,821.98,RUNNING,0
822.05,4,822.05,RUNNING,0
822.11,4,822.11,RUNNING,0
822.18,3,822.18,RUNNING,0
822.24,4,822.24,RUNNING,0
822.31,4,822.31,RUNNING,0
822.38,3,822.38,RUNNING,0
822.45,4,822.45,RUNNING,0
822.52,4,822.52,RUNNING,0
822.59,3,822.59,RUNNING,0
822.66,4,822.66,RUNNING,0
822.73,4,822.73,RUNNING,0
822.8,3,822.8,RUNNING,0
822.86,4,822.86,RUNNING,0
822.93,4,822.93,RUNNING,0
822.99,3,822.99,RUNNING,0
823.06,4,823.06,RUNNING,0
823.13,4,823.13,RUNNING,0
823.19,3,823.19,RUNNING,0
823.26,4,823.26,RUNNING,0
823.32,4,823.32,RUNNING,0
823.39,3,823.39,RUNNING,0
823.46,4,823.46,RUNNING,0
823.53,4,823.53,RUNNING,0
823.6,3,823.6,RUNNING,0
823.66,4,823.66,RUNNING,0
823.73,4,823.73,RUNNING,0
823.8,3,823.8,RUNNING,0
823.87,4,823.87,RUNNING,0
823.94,4,823.94,RUNNING,0
824.0,3,824.0,RUNNING,0
824.07,4,824.07,RUNNING,0
824.13,4,824.13,RUNNING,0
824.2,3,824.2,RUNNING,0
824.27,4,824.27,RUNNING,0
824.33,4,824.33,RUNNING,0
824.4,3,824.4,RUNNING,0
824.46,4,824.46,RUNNING,0
824.53,4,824.53,RUNNING,0
824.6,3,824.6,RUNNING,0
824.66,4,824.66,RUNNING,0
824.73,4,824.73,RUNNING,0
824.8,3,824.8,RUNNING,0
824.87,4,824.87,RUNNING,0
824.94,4,824.94,RUNNING,0
825.01,3,825.01,RUNNING,0
825.07,4,825.07,RUNNING,0
825.14,4,825.14,RUNNING,0
825.21,3,825.21,RUNNING,0
825.27,4,825.27,RUNNING,0
825.34,4,825.34,RUNNING,0
825.41,3,825.41,RUNNING,0
825.47,4,825.47,RUNNING,0
825.54,4,825.54,RUNNING,0
825.61,3,825.61,RUNNING,0
825.68,4,825.68,RUNNING,0
825.74,4,825.74,RUNNING,0
825.81,3,825.81,RUNNING,0
825.88,4,825.88,RUNNING,0
